"species","lat","long","elev","intercept","confint","slope","confslope"
"FRAEXC",48.9833,12.9833,540,0.0803813294436341,-0.00890495706861093,-0.0056261721191915,-0.0157913924287705
"FRAEXC",49.0667,13.1,690,0.044808272296424,-0.100032114756798,0.00732442912537699,-0.0138722100654457
"FRAEXC",49.0833,9.88333,370,0.195652173913043,0.0858088626589125,-0.0066699604743083,-0.0148857743326772
"FRAEXC",49.2667,8.75,180,0.0970496894409938,0.0108208923566134,-0.00229390175042349,-0.0087434500933108
"FRAEXC",49.3167,9.41667,190,0,0,0,0
"FRAEXC",49.35,7.41667,280,0.0817905243012949,0.00710351892112648,-0.00378275576892647,-0.00963733988630211
"FRAEXC",49.4,11.4,450,0.103649068322981,0.00970130115583669,-0.00119988706945229,-0.00822678163992727
"FRAEXC",49.4667,7.56667,250,0.291394335511983,0.162501429600421,-0.0151727357609711,-0.0265505614933925
"FRAEXC",49.4667,8.98333,130,0.0442796545515579,-0.0905933532248699,0.00286856480209954,-0.00633046205349575
"FRAEXC",49.4667,9.58333,340,0.0756987577639751,0.00854630099595789,-0.00349378881987577,-0.00851650780603024
"FRAEXC",49.5667,8.25,110,0.0478796169630643,-0.0290021034687739,-0.00410396716826265,-0.0147146526508624
"FRAEXC",49.8667,11,290,0.19637398011864,0.0722371983379357,-0.00359362662725487,-0.012895459291245
"FRAEXC",49.8667,11.9,460,0.247670807453416,0.119175172075826,-0.00539949181253531,-0.0150104204145755
"FRAEXC",50.1167,11.6167,370,0.291066619833743,0.140497196986716,-0.00815673418413144,-0.0183487399224055
"FRAEXC",50.2,10.7667,310,0.143638850889193,0.0173496348172695,-0.012311901504788,-0.0297414692103038
"FRAEXC",50.5167,7.91667,320,0.132039743524131,0.000807884517859125,-0.000248579805084191,-0.0129753840880946
"FRAEXC",50.5167,8.81667,170,0.093555900621118,0.00720937681544889,-0.00187041219649915,-0.00832876599888347
"FRAEXC",50.55,7.1,130.2206,0.0593625745526839,-0.0557504085711498,0.00375869781312127,-0.00983235754002896
"FRAEXC",50.9167,6.71667,80,0.108974358974359,-0.0980657311639908,0.0208333333333333,-0.0119025792568542
"FRAEXC",50.9167,7.56667,300,0.302607640994542,0.0469254836125791,-0.0040175864160097,-0.0251003798826851
"FRAEXC",50.9667,8.1,310,0.175050301810865,0.0218596750834215,-0.0181086519114688,-0.0435522301228203
"FRAEXC",51.0333,9.83333,280,0.0869409339428161,-0.0509415994681156,0.00152370708971946,-0.0174776356183284
"FRAEXC",51.1333,9.01667,300,0.0365436141708842,-0.0939653976923817,0.0106430485263471,-0.00382450176380809
"FRAEXC",51.7,10.1667,150,0.027972027972028,-0.0754234819301454,0.002997002997003,-0.0154254052594125
"FRAEXC",51.9,6.78333,50,0.101851851851852,-0.0109228031051795,-0.00925925925925926,-0.0257530583213651
"FRAEXC",51.9833,6.93333,50,0.0281413796003027,-0.0746846938075916,0.00804439835187936,-0.00219605388971764
"FRAEXC",52.8667,7.31667,10,0.0758824166873499,-0.0432974802450627,0.00968324937688116,7.31015759758823e-05
"FRAEXC",53.35,7.11667,1,-0.0126475380519016,-0.0600109829480914,0.00470929539403092,0.000390466324785934
"FRAEXC",53.3833,9.21667,25,0.0818464468782387,-0.0506875269335149,0.00292708887706227,-0.0074571266528661
"FRAEXC",54.1833,10.75,100,0,0,0,0
"QUEROB",45.5667,14.25,424,0.561648111538862,0.381757478458464,-0.0191967537196962,-0.035874194747683
"QUEROB",47.8,14.9167,527,0.0948275862068965,-0.0502521267003998,-0.00344827586206896,-0.0111213371027691
"QUEROB",47.8333,10.8,830,0.076089981393787,-0.0423440846986228,0.012058389930106,0.00332080201333988
"QUEROB",48,10.6,620,0.0776479957525884,-0.0912620986205553,0.010220334483674,-0.0179614727812457
"QUEROB",48.05,11.1,550,0.114774114774115,-0.0248955349898812,-0.000771158665895508,-0.0190191474201057
"QUEROB",48.1667,12,540,0.0509259259259259,-0.0310474035018297,-0.00462962962962963,-0.016618596694511
"QUEROB",48.3667,9.33333,750,-0.0209851721538075,-0.101494067019257,0.01030409650666,0.00317303327926359
"QUEROB",48.3833,8.28333,420,0.130342831700801,0.00300003961289863,-0.000667853962600178,-0.0108120872109637
"QUEROB",48.45,10.2667,450,0.155667701863354,0.0385289762539575,7.05815923207224e-05,-0.00869089832143383
"QUEROB",48.6833,9.51667,350,0.135674931129477,-0.00430800645801932,0.00495867768595041,-0.00889604003372308
"QUEROB",48.7333,13.4833,450,0.0787037037037037,-0.0361043119250509,-0.00381263616557734,-0.0206038233451903
"QUEROB",48.9,11,440,0.0597285163694888,-0.00492748548273322,-0.00266824785057812,-0.0072234726202717
"QUEROB",48.95,8.4,130,0.20538354555152,0.0606402987950466,0.00358497954333709,-0.00822622867564454
"QUEROB",48.9833,12.9833,540,0.115902964959569,0.0136090598537915,-0.00808625336927223,-0.0196073763665256
"QUEROB",48.9833,9.58333,290,0.253493788819876,0.12536268587746,-0.00610530773574251,-0.0156889708575406
"QUEROB",49.0833,9.88333,370,0.44138198757764,0.297249020531088,-0.0137281197063806,-0.0245086544024735
"QUEROB",49.3167,7.13333,320,0.0730207532667179,-0.0601898861669774,-0.000384319754035355,-0.0205321006701621
"QUEROB",49.3167,9.41667,190,0.149350649350649,-0.0169027527182014,-0.0194805194805195,-0.0541467501979012
"QUEROB",49.3667,11.1,350,0.323943661971831,0.106017418170028,-0.0197183098591549,-0.0559138888376426
"QUEROB",50,5.73333,500,0,0,0,0
"QUEROB",50.0333,10.5,230,0.352448723315195,0.0798665703811542,-0.00334868145667644,-0.0341713972594679
"QUEROB",50.1167,11.6167,370,0.213509316770186,0.0801581611591155,0.000635234330886501,-0.0093388665933311
"QUEROB",50.1333,6.35,360,0.138888888888889,-0.0183092619059712,-0.00326797385620915,-0.0262589084162211
"QUEROB",50.2167,9.61667,220,0.146267161874557,0.0430714926266629,-0.00629442612917137,-0.0142154474478472
"QUEROB",50.3333,12.2333,485,0,0,0,0
"QUEROB",50.4167,6.43333,630,0,0,0,0
"QUEROB",50.55,7.1,130.2206,0.0801980198019802,-0.0299889873952712,-0.00099009900990099,-0.0139983657757728
"QUEROB",50.6333,10.15,485,0.155435759209344,0.0249533445370303,-0.00661602548395001,-0.0213119543065309
"QUEROB",50.7333,8.7,180,0.0904552267872107,-0.0221490787270421,0.00433746031371346,-0.00426104441097947
"QUEROB",50.75,13.75,760,0,0,0,0
"QUEROB",50.8667,9.46667,330,0.174742794698839,0.0665809371936516,-0.00567946547360323,-0.0139519799465374
"QUEROB",50.9,13.6667,325,0.250889161376862,0.0892865877345162,-0.00367181307626126,-0.0185729509866054
"QUEROB",50.95,11.3,350,0.12311901504788,-0.00561229980839628,-0.00775193798449612,-0.0255185473427307
"QUEROB",50.9667,8.1,310,0.175050301810865,0.0218596750834215,-0.0181086519114688,-0.0435522301228202
"QUEROB",51.0333,14.95,210,0,0,0,0
"QUEROB",51.2833,9.63333,220,0.212222914323079,0.060212979001385,-0.00127057321445726,-0.0114815549402673
"QUEROB",51.3333,9.66667,500,0.0209790209790211,-0.138949614346796,0.0269730269730269,-0.00152212348999772
"QUEROB",51.4,8.06667,200,0.329411764705882,0.0966716723039192,-0.0470588235294118,-0.100105213720206
"QUEROB",51.5333,9.93333,150,0.218944099378882,0.0936897771744603,-0.00381140598531903,-0.0131798981077649
"QUEROB",51.7,10.1667,150,-3.26598973096366e-17,-0.133872599119018,0.021978021978022,-0.0018746160877066
"QUEROB",51.7,10.4167,340,0.0427631578947368,-0.0256250805231056,-0.00328947368421053,-0.0117719906853911
"QUEROB",51.8667,9.08333,140,0.0538832028898254,-0.0335218104745082,-0.00481637567730283,-0.0174673933356143
"QUEROB",52.1,10.1667,100,0,0,0,0
"QUEROB",52.6,6.85,15,0.19047619047619,0.0253709763691952,-0.00501253132832081,-0.0265837037009643
"QUEROB",52.9,8.58333,35,0.0635982010865837,-0.0275861441974638,-0.000168414224140621,-0.00878052102192385
"QUEROB",52.9167,8.81667,40,0.130926211205927,-0.0476624839319222,0.003946480189708,-0.0124115064808605
"QUEROB",53.0333,9.83333,75,0.206563954460325,0.0712298419135988,-0.000755925657618972,-0.0105728024965033
"QUEROB",53.5833,10.8167,30,-3.26598973096366e-17,-0.133872599119018,0.021978021978022,-0.0018746160877066
"QUEROB",53.6,13.8333,20,0,0,0,0
"QUEROB",53.6,9.48333,7,0.13715284373694,-0.00847422678919352,-0.00877626230006459,-0.0299805906484753
"QUEROB",53.7,10.7833,35,0.143669195043664,0.0113965460482039,-0.00156902827837251,-0.0115234829745891
"QUEROB",54.2167,10.6167,60,0.0865191146881288,-0.0458238861205328,-0.00402414486921529,-0.0260051208840937
