"spp.prop","species","m.index","year","fs.prop","sp.temp","cc","cc.20","fs.tot","spp.tot"
0.511475409836066,"BETPEN",0.0283333333333333,2003,0.371868978805395,1.22154111306608,1,1,37.1868978805395,51.1475409836066
0.269230769230769,"BETPEN",0.156666666666667,2004,0.17092866756393,2.05074999154814,1,1,17.092866756393,26.9230769230769
0.216666666666667,"BETPEN",-0.314166666666667,2005,0.224292615596963,1.63285373238563,1,1,22.4292615596963,21.6666666666667
0.102739726027397,"BETPEN",-0.3125,2006,0.0834710743801653,0.0380013765610715,1,1,8.34710743801653,10.2739726027397
0.182456140350877,"BETPEN",0.105833333333333,2007,0.121030042918455,4.77562278309914,1,1,12.1030042918455,18.2456140350877
0.292,"BETPEN",-0.4525,2008,0.196706312900274,3.74463283284053,1,1,19.6706312900274,29.2
0.162264150943396,"BETPEN",-0.323333333333333,2009,0.0948782535684299,1.33122974914198,1,1,9.48782535684299,16.2264150943396
0.188034188034188,"BETPEN",-1.28666666666667,2010,0.158886894075404,0.407894365508823,1,1,15.8886894075404,18.8034188034188
0.246511627906977,"BETPEN",0.204166666666667,2011,0.179702048417132,2.42717944088591,1,1,17.9702048417132,24.6511627906977
0.378151260504202,"BETPEN",-0.53,2012,0.291964285714286,2.41138476752992,1,1,29.1964285714286,37.8151260504202
0.135135135135135,"BETPEN",0.1475,2013,0.0902461257976299,0.564602539795829,1,1,9.02461257976299,13.5135135135135
0.182509505703422,"BETPEN",0.0875,2014,0.176999101527403,4.40430528240865,1,1,17.6999101527403,18.2509505703422
0.296296296296296,"BETPEN",0.396666666666667,2015,0.212230215827338,2.80100626716028,1,1,21.2230215827338,29.6296296296296
0.263157894736842,"BETPEN",-0.1175,2016,0.222222222222222,3.15179416823504,1,1,22.2222222222222,26.3157894736842
0.164179104477612,"AESHIP",-0.158333333333333,1950,0.144124168514412,2.22958975060824,0,0,14.4124168514412,16.4179104477612
0.256302521008403,"AESHIP",-0.07,1951,0.257902298850575,1.7955907165704,0,0,25.7902298850575,25.6302521008403
0.294605809128631,"AESHIP",-0.495,1952,0.190966719492868,0.927545850019627,0,0,19.0966719492868,29.4605809128631
0.215859030837004,"AESHIP",-0.0908333333333333,1953,0.166121112929624,1.5520742515423,0,0,16.6121112929624,21.5859030837004
0.270992366412214,"AESHIP",-0.0858333333333333,1954,0.17004048582996,-0.362314071973624,0,0,17.0040485829959,27.0992366412214
0.389438943894389,"AESHIP",-0.5,1955,0.306558585114223,-0.573915323289245,0,0,30.6558585114223,38.9438943894389
0.188405797101449,"AESHIP",-0.173333333333333,1956,0.151376146788991,-1.64699911371337,0,0,15.1376146788991,18.8405797101449
0.310344827586207,"AESHIP",-0.2425,1957,0.277904328018223,3.31448469770323,0,0,27.7904328018223,31.0344827586207
0.248201438848921,"AESHIP",-0.703333333333333,1958,0.141321044546851,0.400803626474008,0,0,14.1321044546851,24.8201438848921
0.124567474048443,"AESHIP",0.286666666666667,1959,0.146396396396396,2.06677072457484,0,0,14.6396396396396,12.4567474048443
0.164179104477612,"AESHIP",-0.56,1960,0.16,1.40970755758911,0,0,16,16.4179104477612
0.202380952380952,"AESHIP",0.01,1961,0.149768058316766,3.07301914933785,0,0,14.9768058316766,20.2380952380952
0.118181818181818,"AESHIP",-0.380833333333333,1962,0.120418848167539,0.718939701789666,0,0,12.0418848167539,11.8181818181818
0.0524781341107872,"AESHIP",-0.555,1963,0.0630119722747322,-2.91238171744188,0,0,6.30119722747322,5.24781341107872
0.0973451327433628,"AESHIP",-0.178333333333333,1964,0.0662914321450907,-0.226833988398005,0,0,6.62914321450907,9.73451327433628
0.10632183908046,"AESHIP",-0.215833333333333,1965,0.0651486401012018,0.608870110784536,0,0,6.51486401012018,10.632183908046
0.0978835978835979,"AESHIP",-0.49,1966,0.088337182448037,1.42679185930707,0,0,8.83371824480369,9.78835978835979
0.292613636363636,"AESHIP",0.341666666666667,1967,0.24286546301689,2.62757277502313,0,0,24.286546301689,29.2613636363636
0.559585492227979,"AESHIP",-1.03916666666667,1968,0.422427871529668,1.3422615680142,0,0,42.2427871529668,55.9585492227979
0.352941176470588,"AESHIP",-0.188333333333333,1969,0.26226826608506,-0.104801887879233,0,0,26.226826608506,35.2941176470588
0.0981912144702842,"AESHIP",-0.3525,1970,0.0839355197331851,-0.421465249056449,0,0,8.39355197331851,9.81912144702842
0.194666666666667,"AESHIP",-0.0425,1971,0.187991021324355,0.782382075042638,0,NA,18.7991021324355,19.4666666666667
0.23936170212766,"AESHIP",0.4875,1972,0.232533333333333,1.74725874613091,0,NA,23.2533333333333,23.936170212766
0.317258883248731,"AESHIP",-0.159166666666667,1973,0.216049382716049,1.7944546924011,0,NA,21.6049382716049,31.7258883248731
0.155038759689922,"AESHIP",0.111666666666667,1974,0.17025641025641,3.84741222169594,0,NA,17.025641025641,15.5038759689922
0.161643835616438,"AESHIP",-0.164166666666667,1975,0.1072,3.03750446543982,0,NA,10.72,16.1643835616438
0.474226804123711,"AESHIP",0.184166666666667,1976,0.395864851235502,1.10611103035578,0,NA,39.5864851235502,47.4226804123711
0.367875647668394,"AESHIP",-0.415,1977,0.262389149713093,3.02011394165302,0,NA,26.2389149713093,36.7875647668394
0.346354166666667,"AESHIP",0.275,1978,0.261514028586554,1.47393785306163,0,NA,26.1514028586554,34.6354166666667
0.179419525065963,"AESHIP",0.0533333333333333,1979,0.158227848101266,-0.406365497246137,0,NA,15.8227848101266,17.9419525065963
0.169712793733681,"AESHIP",-0.546666666666667,1980,0.132460732984293,0.933990613213269,0,NA,13.2460732984293,16.9712793733681
0.150273224043716,"AESHIP",-0.266666666666667,1981,0.189800210304942,1.69331600374508,0,NA,18.9800210304942,15.0273224043716
0.301837270341207,"AESHIP",0.363333333333333,1982,0.213613724405091,0.886941196433082,0,NA,21.3613724405091,30.1837270341207
0.0873239436619718,"AESHIP",0.298333333333333,1983,0.0701852891633914,2.40777759918591,0,NA,7.01852891633914,8.73239436619718
0.296407185628743,"AESHIP",0.228333333333333,1984,0.214166201896263,0.935643035416921,1,NA,21.4166201896263,29.6407185628743
0.179878048780488,"AESHIP",-0.28,1985,0.145051194539249,-1.3339123706398,1,NA,14.5051194539249,17.9878048780488
0.151057401812689,"AESHIP",0.429166666666667,1986,0.109915014164306,-0.606890386183132,1,NA,10.9915014164306,15.1057401812689
0.045045045045045,"AESHIP",-0.2225,1987,0.0590961761297798,-1.70294434200575,1,NA,5.90961761297798,4.5045045045045
0.413793103448276,"AESHIP",-0.0791666666666667,1988,0.368610944076969,2.64555937161478,1,NA,36.8610944076969,41.3793103448276
0.219718309859155,"AESHIP",0.6775,1989,0.155646576945582,4.19872073054501,1,NA,15.5646576945582,21.9718309859155
0.218562874251497,"AESHIP",0.606666666666667,1990,0.17904993909866,4.78214747735753,1,NA,17.904993909866,21.8562874251497
0.266881028938907,"AESHIP",0.250833333333333,1991,0.254426229508197,1.83907223576056,1,NA,25.4426229508197,26.6881028938907
0.23972602739726,"AESHIP",0.5375,1992,0.19783523752255,2.87885401462634,1,NA,19.783523752255,23.972602739726
0.273291925465839,"AESHIP",0.155,1993,0.170011806375443,2.17227261312767,1,NA,17.0011806375443,27.3291925465839
0.148387096774194,"AESHIP",0.541666666666667,1994,0.100613496932515,3.20583946481289,1,NA,10.0613496932515,14.8387096774194
0.178947368421053,"AESHIP",-0.0933333333333334,1995,0.133583021223471,2.64143099935864,1,NA,13.3583021223471,17.8947368421053
0.369718309859155,"AESHIP",-0.249166666666667,1996,0.275796178343949,-0.544092132212266,1,1,27.5796178343949,36.9718309859155
0.532846715328467,"AESHIP",-0.204166666666667,1997,0.417771883289125,2.59843193425768,1,1,41.7771883289125,53.2846715328467
0.309433962264151,"AESHIP",-0.5425,1998,0.211147540983607,3.89593798213576,1,1,21.1147540983607,30.9433962264151
0.108695652173913,"AESHIP",0.330833333333333,1999,0.0816191108161911,2.77787791475837,1,1,8.16191108161911,10.8695652173913
0.305343511450382,"AESHIP",0.159166666666667,2000,0.171134020618557,3.19963215452312,1,1,17.1134020618557,30.5343511450382
0.373665480427046,"AESHIP",-0.241666666666667,2001,0.226777706598334,2.44753464527198,1,1,22.6777706598334,37.3665480427046
0.588014981273408,"AESHIP",0.00166666666666666,2002,0.325462667517549,3.72661326138214,1,1,32.5462667517549,58.8014981273408
0.619565217391304,"AESHIP",0.0283333333333333,2003,0.371868978805395,1.22154111306608,1,1,37.1868978805395,61.9565217391304
0.288702928870293,"AESHIP",0.156666666666667,2004,0.17092866756393,2.05074999154814,1,1,17.092866756393,28.8702928870293
0.270161290322581,"AESHIP",-0.314166666666667,2005,0.224292615596963,1.63285373238563,1,1,22.4292615596963,27.0161290322581
0.123287671232877,"AESHIP",-0.3125,2006,0.0834710743801653,0.0380013765610715,1,1,8.34710743801653,12.3287671232877
0.171806167400881,"AESHIP",0.105833333333333,2007,0.121030042918455,4.77562278309914,1,1,12.1030042918455,17.1806167400881
0.286384976525822,"AESHIP",-0.4525,2008,0.196706312900274,3.74463283284053,1,1,19.6706312900274,28.6384976525822
0.135371179039301,"AESHIP",-0.323333333333333,2009,0.0948782535684299,1.33122974914198,1,1,9.48782535684299,13.5371179039301
0.19634703196347,"AESHIP",-1.28666666666667,2010,0.158886894075404,0.407894365508823,1,1,15.8886894075404,19.634703196347
0.19634703196347,"AESHIP",0.204166666666667,2011,0.179702048417132,2.42717944088591,1,1,17.9702048417132,19.634703196347
0.414746543778802,"AESHIP",-0.53,2012,0.291964285714286,2.41138476752992,1,1,29.1964285714286,41.4746543778802
0.126903553299492,"AESHIP",0.1475,2013,0.0902461257976299,0.564602539795829,1,1,9.02461257976299,12.6903553299492
0.276381909547739,"AESHIP",0.0875,2014,0.176999101527403,4.40430528240865,1,1,17.6999101527403,27.6381909547739
0.325,"AESHIP",0.396666666666667,2015,0.212230215827338,2.80100626716028,1,1,21.2230215827338,32.5
0,"AESHIP",-0.1175,2016,0.222222222222222,3.15179416823504,1,1,22.2222222222222,0
0.225490196078431,"ALNGLU",-0.07,1951,0.257902298850575,1.7955907165704,0,0,25.7902298850575,22.5490196078431
0.0943396226415094,"ALNGLU",-0.495,1952,0.190966719492868,0.927545850019627,0,0,19.0966719492868,9.43396226415094
0.119266055045872,"ALNGLU",-0.0908333333333333,1953,0.166121112929624,1.5520742515423,0,0,16.6121112929624,11.9266055045872
0.0909090909090909,"ALNGLU",-0.0858333333333333,1954,0.17004048582996,-0.362314071973624,0,0,17.0040485829959,9.09090909090909
0.248,"ALNGLU",-0.5,1955,0.306558585114223,-0.573915323289245,0,0,30.6558585114223,24.8
0.134920634920635,"ALNGLU",-0.173333333333333,1956,0.151376146788991,-1.64699911371337,0,0,15.1376146788991,13.4920634920635
0.227642276422764,"ALNGLU",-0.2425,1957,0.277904328018223,3.31448469770323,0,0,27.7904328018223,22.7642276422764
0.139130434782609,"ALNGLU",-0.703333333333333,1958,0.141321044546851,0.400803626474008,0,0,14.1321044546851,13.9130434782609
0.174603174603175,"ALNGLU",0.286666666666667,1959,0.146396396396396,2.06677072457484,0,0,14.6396396396396,17.4603174603175
0.165289256198347,"ALNGLU",-0.56,1960,0.16,1.40970755758911,0,0,16,16.5289256198347
0.143884892086331,"ALNGLU",0.01,1961,0.149768058316766,3.07301914933785,0,0,14.9768058316766,14.3884892086331
0.15,"ALNGLU",-0.380833333333333,1962,0.120418848167539,0.718939701789666,0,0,12.0418848167539,15
0.1,"ALNGLU",-0.555,1963,0.0630119722747322,-2.91238171744188,0,0,6.30119722747322,10
0.0459183673469388,"ALNGLU",-0.178333333333333,1964,0.0662914321450907,-0.226833988398005,0,0,6.62914321450907,4.59183673469388
0.037037037037037,"ALNGLU",-0.215833333333333,1965,0.0651486401012018,0.608870110784536,0,0,6.51486401012018,3.7037037037037
0.136904761904762,"ALNGLU",-0.49,1966,0.088337182448037,1.42679185930707,0,0,8.83371824480369,13.6904761904762
0.251396648044693,"ALNGLU",0.341666666666667,1967,0.24286546301689,2.62757277502313,0,0,24.286546301689,25.1396648044693
0.476190476190476,"ALNGLU",-1.03916666666667,1968,0.422427871529668,1.3422615680142,0,0,42.2427871529668,47.6190476190476
0.314814814814815,"ALNGLU",-0.188333333333333,1969,0.26226826608506,-0.104801887879233,0,0,26.226826608506,31.4814814814815
0.114832535885167,"ALNGLU",-0.3525,1970,0.0839355197331851,-0.421465249056449,0,0,8.39355197331851,11.4832535885167
0.191709844559585,"ALNGLU",-0.0425,1971,0.187991021324355,0.782382075042638,0,NA,18.7991021324355,19.1709844559585
0.218487394957983,"ALNGLU",0.4875,1972,0.232533333333333,1.74725874613091,0,NA,23.2533333333333,21.8487394957983
0.292682926829268,"ALNGLU",-0.159166666666667,1973,0.216049382716049,1.7944546924011,0,NA,21.6049382716049,29.2682926829268
0.168831168831169,"ALNGLU",0.111666666666667,1974,0.17025641025641,3.84741222169594,0,NA,17.025641025641,16.8831168831169
0.151639344262295,"ALNGLU",-0.164166666666667,1975,0.1072,3.03750446543982,0,NA,10.72,15.1639344262295
0.434959349593496,"ALNGLU",0.184166666666667,1976,0.395864851235502,1.10611103035578,0,NA,39.5864851235502,43.4959349593496
0.308333333333333,"ALNGLU",-0.415,1977,0.262389149713093,3.02011394165302,0,NA,26.2389149713093,30.8333333333333
0.307086614173228,"ALNGLU",0.275,1978,0.261514028586554,1.47393785306163,0,NA,26.1514028586554,30.7086614173228
0.150197628458498,"ALNGLU",0.0533333333333333,1979,0.158227848101266,-0.406365497246137,0,NA,15.8227848101266,15.0197628458498
0.149606299212598,"ALNGLU",-0.546666666666667,1980,0.132460732984293,0.933990613213269,0,NA,13.2460732984293,14.9606299212598
0.176470588235294,"ALNGLU",-0.266666666666667,1981,0.189800210304942,1.69331600374508,0,NA,18.9800210304942,17.6470588235294
0.267605633802817,"ALNGLU",0.363333333333333,1982,0.213613724405091,0.886941196433082,0,NA,21.3613724405091,26.7605633802817
0.128712871287129,"ALNGLU",0.298333333333333,1983,0.0701852891633914,2.40777759918591,0,NA,7.01852891633914,12.8712871287129
0.24,"ALNGLU",0.228333333333333,1984,0.214166201896263,0.935643035416921,1,NA,21.4166201896263,24
0.158653846153846,"ALNGLU",-0.28,1985,0.145051194539249,-1.3339123706398,1,NA,14.5051194539249,15.8653846153846
0.241860465116279,"ALNGLU",0.429166666666667,1986,0.109915014164306,-0.606890386183132,1,NA,10.9915014164306,24.1860465116279
0.0506912442396313,"ALNGLU",-0.2225,1987,0.0590961761297798,-1.70294434200575,1,NA,5.90961761297798,5.06912442396313
0.418848167539267,"ALNGLU",-0.0791666666666667,1988,0.368610944076969,2.64555937161478,1,NA,36.8610944076969,41.8848167539267
0.140776699029126,"ALNGLU",0.6775,1989,0.155646576945582,4.19872073054501,1,NA,15.5646576945582,14.0776699029126
0.235294117647059,"ALNGLU",0.606666666666667,1990,0.17904993909866,4.78214747735753,1,NA,17.904993909866,23.5294117647059
0.329787234042553,"ALNGLU",0.250833333333333,1991,0.254426229508197,1.83907223576056,1,NA,25.4426229508197,32.9787234042553
0.276923076923077,"ALNGLU",0.5375,1992,0.19783523752255,2.87885401462634,1,NA,19.783523752255,27.6923076923077
0.236842105263158,"ALNGLU",0.155,1993,0.170011806375443,2.17227261312767,1,NA,17.0011806375443,23.6842105263158
0.154185022026432,"ALNGLU",0.541666666666667,1994,0.100613496932515,3.20583946481289,1,NA,10.0613496932515,15.4185022026432
0.232142857142857,"ALNGLU",-0.0933333333333334,1995,0.133583021223471,2.64143099935864,1,NA,13.3583021223471,23.2142857142857
0.460093896713615,"ALNGLU",-0.249166666666667,1996,0.275796178343949,-0.544092132212266,1,1,27.5796178343949,46.0093896713615
0.448888888888889,"ALNGLU",-0.204166666666667,1997,0.417771883289125,2.59843193425768,1,1,41.7771883289125,44.8888888888889
0.28169014084507,"ALNGLU",-0.5425,1998,0.211147540983607,3.89593798213576,1,1,21.1147540983607,28.169014084507
0.101604278074866,"ALNGLU",0.330833333333333,1999,0.0816191108161911,2.77787791475837,1,1,8.16191108161911,10.1604278074866
0.218905472636816,"ALNGLU",0.159166666666667,2000,0.171134020618557,3.19963215452312,1,1,17.1134020618557,21.8905472636816
0.266375545851528,"ALNGLU",-0.241666666666667,2001,0.226777706598334,2.44753464527198,1,1,22.6777706598334,26.6375545851528
0.434426229508197,"ALNGLU",0.00166666666666666,2002,0.325462667517549,3.72661326138214,1,1,32.5462667517549,43.4426229508197
0.502304147465438,"ALNGLU",0.0283333333333333,2003,0.371868978805395,1.22154111306608,1,1,37.1868978805395,50.2304147465438
0.267676767676768,"ALNGLU",0.156666666666667,2004,0.17092866756393,2.05074999154814,1,1,17.092866756393,26.7676767676768
0.336405529953917,"ALNGLU",-0.314166666666667,2005,0.224292615596963,1.63285373238563,1,1,22.4292615596963,33.6405529953917
0.141025641025641,"ALNGLU",-0.3125,2006,0.0834710743801653,0.0380013765610715,1,1,8.34710743801653,14.1025641025641
0.133333333333333,"ALNGLU",0.105833333333333,2007,0.121030042918455,4.77562278309914,1,1,12.1030042918455,13.3333333333333
0.282894736842105,"ALNGLU",-0.4525,2008,0.196706312900274,3.74463283284053,1,1,19.6706312900274,28.2894736842105
0.151898734177215,"ALNGLU",-0.323333333333333,2009,0.0948782535684299,1.33122974914198,1,1,9.48782535684299,15.1898734177215
0.192771084337349,"ALNGLU",-1.28666666666667,2010,0.158886894075404,0.407894365508823,1,1,15.8886894075404,19.2771084337349
0.2875,"ALNGLU",0.204166666666667,2011,0.179702048417132,2.42717944088591,1,1,17.9702048417132,28.75
0.317880794701987,"ALNGLU",-0.53,2012,0.291964285714286,2.41138476752992,1,1,29.1964285714286,31.7880794701987
0.158536585365854,"ALNGLU",0.1475,2013,0.0902461257976299,0.564602539795829,1,1,9.02461257976299,15.8536585365854
0.16875,"ALNGLU",0.0875,2014,0.176999101527403,4.40430528240865,1,1,17.6999101527403,16.875
0.189349112426035,"ALNGLU",0.396666666666667,2015,0.212230215827338,2.80100626716028,1,1,21.2230215827338,18.9349112426036
0.00862068965517241,"FRAEXC",-0.07,1951,0.257902298850575,1.7955907165704,0,0,25.7902298850575,0.862068965517241
0.0227272727272727,"FRAEXC",-0.495,1952,0.190966719492868,0.927545850019627,0,0,19.0966719492868,2.27272727272727
0.0687022900763359,"FRAEXC",-0.0908333333333333,1953,0.166121112929624,1.5520742515423,0,0,16.6121112929624,6.87022900763359
0,"FRAEXC",-0.0858333333333333,1954,0.17004048582996,-0.362314071973624,0,0,17.0040485829959,0
0.0189873417721519,"FRAEXC",-0.5,1955,0.306558585114223,-0.573915323289245,0,0,30.6558585114223,1.89873417721519
0.0215827338129496,"FRAEXC",-0.173333333333333,1956,0.151376146788991,-1.64699911371337,0,0,15.1376146788991,2.15827338129496
0.125714285714286,"FRAEXC",-0.2425,1957,0.277904328018223,3.31448469770323,0,0,27.7904328018223,12.5714285714286
0.013986013986014,"FRAEXC",-0.703333333333333,1958,0.141321044546851,0.400803626474008,0,0,14.1321044546851,1.3986013986014
0.0857142857142857,"FRAEXC",0.286666666666667,1959,0.146396396396396,2.06677072457484,0,0,14.6396396396396,8.57142857142857
0.0764331210191083,"FRAEXC",-0.56,1960,0.16,1.40970755758911,0,0,16,7.64331210191083
0,"FRAEXC",0.01,1961,0.149768058316766,3.07301914933785,0,0,14.9768058316766,0
0.0394736842105263,"FRAEXC",-0.380833333333333,1962,0.120418848167539,0.718939701789666,0,0,12.0418848167539,3.94736842105263
0,"FRAEXC",-0.555,1963,0.0630119722747322,-2.91238171744188,0,0,6.30119722747322,0
0,"FRAEXC",-0.178333333333333,1964,0.0662914321450907,-0.226833988398005,0,0,6.62914321450907,0
0,"FRAEXC",-0.215833333333333,1965,0.0651486401012018,0.608870110784536,0,0,6.51486401012018,0
0,"FRAEXC",-0.49,1966,0.088337182448037,1.42679185930707,0,0,8.83371824480369,0
0.0476190476190476,"FRAEXC",0.341666666666667,1967,0.24286546301689,2.62757277502313,0,0,24.286546301689,4.76190476190476
0.00636942675159236,"FRAEXC",-1.03916666666667,1968,0.422427871529668,1.3422615680142,0,0,42.2427871529668,0.636942675159236
0,"FRAEXC",-0.188333333333333,1969,0.26226826608506,-0.104801887879233,0,0,26.226826608506,0
0,"FRAEXC",-0.3525,1970,0.0839355197331851,-0.421465249056449,0,0,8.39355197331851,0
0.0388888888888889,"FRAEXC",-0.0425,1971,0.187991021324355,0.782382075042638,0,NA,18.7991021324355,3.88888888888889
0.069364161849711,"FRAEXC",0.4875,1972,0.232533333333333,1.74725874613091,0,NA,23.2533333333333,6.9364161849711
0.0114285714285714,"FRAEXC",-0.159166666666667,1973,0.216049382716049,1.7944546924011,0,NA,21.6049382716049,1.14285714285714
0.0423280423280423,"FRAEXC",0.111666666666667,1974,0.17025641025641,3.84741222169594,0,NA,17.025641025641,4.23280423280423
0,"FRAEXC",-0.164166666666667,1975,0.1072,3.03750446543982,0,NA,10.72,0
0.0473684210526316,"FRAEXC",0.184166666666667,1976,0.395864851235502,1.10611103035578,0,NA,39.5864851235502,4.73684210526316
0.0346534653465347,"FRAEXC",-0.415,1977,0.262389149713093,3.02011394165302,0,NA,26.2389149713093,3.46534653465347
0.055,"FRAEXC",0.275,1978,0.261514028586554,1.47393785306163,0,NA,26.1514028586554,5.5
