"long","lat","year","lat.long","pre.bb"
-4.15,50.483,"1974","50.483 -4.15",6.65088874022994
15.433,50.766,"1974","50.766 15.433",0.68299998473376
23.0333,60.05,"1974","60.05 23.0333",-0.87344442492144
-3.933,57.067,"1974","57.067 -3.933",2.42377772360212
-2.4,57.083,"1974","57.083 -2.4",4.21333323915799
13.6167,45.4833,"1974","45.4833 13.6167",7.88688871260319
-2.9,57.1,"1974","57.1 -2.9",3.07022215359741
9.01667,54.5333,"1974","54.5333 9.01667",3.75288880500529
9.4,54.4167,"1974","54.4167 9.4",3.89488880183134
-3.8,50.433,"1974","50.433 -3.8",6.87099984642118
-2.183,52.533,"1974","52.533 -2.183",5.27211099327025
16.0944,47.555,"1974","47.555 16.0944",3.45677770051277
-4.983,57.75,"1974","57.75 -4.983",3.67866658444206
13.7167,46.5,"1974","46.5 13.7167",0.581999986991286
-4.017,57.783,"1974","57.783 -4.017",4.90033322380235
15.7333,46.85,"1974","46.85 15.7333",3.93399991206825
-1.9,52.867,"1974","52.867 -1.9",5.17655543985052
-2.183,57.117,"1974","57.117 -2.183",4.48333323312302
-3.25,55.2,"1974","55.2 -3.25",4.0018887994397
-6.6,55.117,"1974","55.117 -6.6",5.81066653678815
9.33333,54.6833,"1974","54.6833 9.33333",3.74711102735665
-6.65,55.133,"1974","55.133 -6.65",5.81066653678815
-4,56,"1974","56 -4",4.59855545276983
-1.633,55.217,"1974","55.217 -1.633",4.7132221168735
13.5333,46.7667,"1974","46.7667 13.5333",0.00788888871255848
-3.717,55.267,"1974","55.267 -3.717",2.95799993388355
-1.933,54.017,"1974","54.017 -1.933",3.63077769662357
-2.433,53.283,"1974","53.283 -2.433",5.84322209161603
13.5,47.7128,"1974","47.7128 13.5",1.4424444122033
13.2592,47.4614,"1974","47.4614 13.2592",0.455222212047213
-0.25,51.333,"1974","51.333 -0.25",5.89777764595217
-4.2,57.85,"1974","57.85 -4.2",4.90033322380235
-5.167,50.117,"1974","50.117 -5.167",7.56255538651927
-2.75,50.833,"1974","50.833 -2.75",6.02766653193782
1.567,52.267,"1974","52.267 1.567",5.70599987246096
-5.317,57.867,"1974","57.867 -5.317",4.42588878996256
-5.133,50.133,"1974","50.133 -5.133",7.56255538651927
-1.3,53.417,"1974","53.417 -1.3",5.28877765956438
-4.517,57.883,"1974","57.883 -4.517",3.76477769362844
16.3347,48.2369,"1974","48.2369 16.3347",5.3291109919962
-5.933,54.633,"1974","54.633 -5.933",5.60077765259064
-2.683,57.133,"1974","57.133 -2.683",3.73366658321271
16.3219,48.2636,"1974","48.2636 16.3219",4.9561110003334
9.61667,47.5833,"1974","47.5833 9.61667",4.30366657047222
12.1525,47.5731,"1974","47.5731 12.1525",2.03611106560048
-2.267,53.433,"1974","53.433 -2.267",5.84322209161603
23.2167,57.15,"1974","57.15 23.2167",-0.134111108113494
-4.4,57.9,"1974","57.9 -4.4",4.2854443486573
-1.7,55.3,"1974","55.3 -1.7",4.54666656504075
-3.383,56.033,"1974","56.033 -3.383",4.75222211600178
-4.4,57.933,"1974","57.933 -4.4",4.2854443486573
-5.5,50.167,"1974","50.167 -5.5",7.55722205330514
-2.117,52.883,"1974","52.883 -2.117",5.20955543911291
-1.75,54.717,"1974","54.717 -1.75",4.43866656745474
-1.9,55.317,"1974","55.317 -1.9",4.15944435147362
-4.417,57.983,"1974","57.983 -4.417",4.2854443486573
14.4731,46.8767,"1974","46.8767 14.4731",1.32999997027218
13.415,47.7267,"1974","47.7267 13.415",1.15999997407198
10.3333,47.15,"1974","47.15 10.3333",-3.16333326262732
15.2681,46.7175,"1974","46.7175 15.2681",2.51066661054889
-2.5,57.2,"1974","57.2 -2.5",4.21333323915799
15.5175,47.0739,"1974","47.0739 15.5175",3.41433325701704
-1.717,55.333,"1974","55.333 -1.717",4.54666656504075
-2.783,57.233,"1974","57.233 -2.783",3.07022215359741
-2.75,52.233,"1974","52.233 -2.75",5.56288876454863
-4.617,57.217,"1974","57.217 -4.617",3.52688881005678
-2.717,55.35,"1974","55.35 -2.717",3.27855548227413
-2.65,55.4,"1974","55.4 -2.65",3.27855548227413
15.8666,44.8,"1974","44.8 15.8666",4.11966657458494
22.9489,54.1308,"1974","54.1308 22.9489",-0.588111097965803
18.5956,53.0419,"1974","53.0419 18.5956",1.84066662552456
13.5072,47.1525,"1974","47.1525 13.5072",-0.69633331776907
16.3125,48.1664,"1974","48.1664 16.3125",5.3291109919962
16.3475,48.1553,"1974","48.1553 16.3475",5.3291109919962
16.3569,48.2367,"1974","48.2367 16.3569",5.3291109919962
16.3167,48.1794,"1974","48.1794 16.3167",5.3291109919962
-2.283,54.067,"1974","54.067 -2.283",3.61688880804512
-1.717,54.083,"1974","54.083 -1.717",4.63733322968086
14.2497,46.67,"1974","46.67 14.2497",2.36477772492088
14.0458,47.5017,"1974","47.5017 14.0458",0.819888870562944
15.4219,47.1056,"1974","47.1056 15.4219",3.42177770129508
-2.217,52.217,"1974","52.217 -2.217",5.68955542838408
-4.4,58,"1974","58 -4.4",4.2854443486573
-5.283,50.183,"1974","50.183 -5.283",7.55722205330514
-4.117,58.217,"1974","58.217 -4.117",4.4006665683041
-6.317,58.283,"1974","58.283 -6.317",5.51866654331485
16.0517,48.6478,"1974","48.6478 16.0517",4.58055545317216
-3.75,57.25,"1974","57.25 -3.75",1.36677774722791
-3.733,58.567,"1974","58.567 -3.733",5.04088877621624
-0.267,50.983,"1974","50.983 -0.267",6.36933319096764
-2.433,53.633,"1974","53.633 -2.433",4.63988878517929
-2.517,55.433,"1974","55.433 -2.517",3.27855548227413
-2.25,55.65,"1974","55.65 -2.25",4.23733323862155
-2.183,57.267,"1974","57.267 -2.183",4.50099989939481
-5.25,50.233,"1974","50.233 -5.25",7.56255538651927
-2.633,57.367,"1974","57.367 -2.633",3.76999991573393
-4.383,55.667,"1974","55.667 -4.383",4.73655544968529
10.3422,47.2625,"1974","47.2625 10.3422",-0.118888886231515
-2.833,55.683,"1974","55.683 -2.833",3.59333325301607
16.2847,48.2036,"1974","48.2036 16.2847",5.3291109919962
-4.333,56.067,"1974","56.067 -4.333",4.60944434141533
-4.45,57.283,"1974","57.283 -4.45",4.46266656691829
14.6197,52.3486,"1974","52.3486 14.6197",3.74133324970802
15.4094,47.0461,"1974","47.0461 15.4094",3.42177770129508
-3.217,55.7,"1974","55.7 -3.217",2.99466659973065
-2.933,57.4,"1974","57.4 -2.933",3.60111103062001
16.4203,48.2553,"1974","48.2553 16.4203",4.9561110003334
16.3686,48.1981,"1974","48.1981 16.3686",5.3291109919962
-5.583,57.383,"1974","57.383 -5.583",4.56044434251057
-4.617,56.083,"1974","56.083 -4.617",4.33077768097735
-4.35,57.417,"1974","57.417 -4.35",4.46266656691829
-2.4,53.317,"1974","53.317 -2.4",5.84322209161603
-4.417,57.45,"1974","57.45 -4.417",4.46266656691829
22.2447,52.1811,"1974","52.1811 22.2447",1.23799997232854
14.3333,46.6667,"1974","46.6667 14.3333",2.520777721434
-3.567,56.117,"1974","56.117 -3.567",4.52133323227366
26.4,56.5333,"1974","56.5333 26.4",-1.51177774398691
12.5333,54.3833,"1974","54.3833 12.5333",3.23166659443329
12.2075,47.1508,"1974","47.1508 12.2075",-3.48422214434379
15.525,46.7414,"1974","46.7414 15.525",3.45999992266297
16.7203,48.3425,"1974","48.3425 16.7203",4.9327776675216
11.4447,47.2761,"1974","47.2761 11.4447",-0.444555545618965
-2.533,53.117,"1974","53.117 -2.533",5.60688876356516
-5.05,56.15,"1974","56.15 -5.05",4.44855545612259
-3.833,56.183,"1974","56.183 -3.833",4.33033323654284
-2.167,53.133,"1974","53.133 -2.167",4.71066656137506
16.2817,48.1789,"1974","48.1789 16.2817",5.3291109919962
-3.167,56.2,"1974","56.2 -3.167",4.81944433672147
17.45,44.05,"1974","44.05 17.45",2.29344439318197
-2.367,55.517,"1974","55.517 -2.367",4.41588879018608
18.233,45.367,"1974","45.367 18.233",4.97888877760205
-2.35,55.533,"1974","55.533 -2.35",4.41588879018608
-2.35,57.3,"1974","57.3 -2.35",4.25699990484864
29.3,66.3667,"1974","66.3667 29.3",-8.00611093216058
-2.7,55.567,"1974","55.567 -2.7",4.17899990659207
-2.25,57.317,"1974","57.317 -2.25",4.50099989939481
-1.3,54.733,"1974","54.733 -1.3",4.82422211439245
26.7167,66.35,"1974","66.35 26.7167",-6.8223331808423
-6.25,54.683,"1974","54.683 -6.25",5.36311099123624
-3.8,55.6,"1974","55.6 -3.8",3.90099991280586
-2.167,57.333,"1974","57.333 -2.167",4.50099989939481
18.433,43.866,"1974","43.866 18.433",3.64988880730751
21.6667,56.3333,"1974","56.3333 21.6667",0.422333323893448
-3.617,50.667,"1974","50.667 -3.617",6.50877763229526
-3.217,54.767,"1974","54.767 -3.217",4.83644433634149
-2.383,55.617,"1974","55.617 -2.383",4.41588879018608
-2.8,54.783,"1974","54.783 -2.8",4.5649998979643
-3.183,57.483,"1974","57.483 -3.183",2.81688882592652
-4.15,57.467,"1974","57.467 -4.15",3.38933325757583
-2.283,54.117,"1974","54.117 -2.283",3.61688880804512
-1.2,54.133,"1974","54.133 -1.2",4.90388877927843
13.0614,47.8608,"1974","47.8608 13.0614",3.55522214275681
11.4192,47.2072,"1974","47.2072 11.4192",-0.567222209543818
-3.767,50.283,"1974","50.283 -3.767",6.87099984642118
-3.333,57.35,"1974","57.35 -3.333",3.07833326452722
-4.8,50.267,"1974","50.267 -4.8",7.04999984242022
-1.75,53.717,"1974","53.717 -1.75",4.79377767062849
-3.133,57.5,"1974","57.5 -3.133",2.81688882592652
15.0978,47.3808,"1974","47.3808 15.0978",1.82277773703552
-0.317,51.467,"1974","51.467 -0.317",6.16066652896504
14.1339,47.8997,"1974","47.8997 14.1339",2.88422215775483
-3.85,50.317,"1974","50.317 -3.85",6.87099984642118
-4.133,50.367,"1974","50.367 -4.133",6.65088874022994
16.3214,48.2192,"1974","48.2192 16.3214",5.3291109919962
-3.417,54.617,"1974","54.617 -3.417",4.39755545726253
-3.65,57.517,"1974","57.517 -3.65",4.47244434447752
13.5489,46.5681,"1974","46.5681 13.5489",0.848111092154351
-3.55,50.517,"1974","50.517 -3.55",6.50877763229526
15.7667,46.4667,"1974","46.4667 15.7667",4.43399990089238
-2.017,53.733,"1974","53.733 -2.017",4.61744434123652
16.3028,48.2508,"1974","48.2508 16.3028",4.9561110003334
-3.883,50.683,"1974","50.683 -3.883",5.6368887628946
-2.683,51.483,"1974","51.483 -2.683",5.8032220925101
25.1833,62.7333,"1974","62.7333 25.1833",-3.5869999198243
9.55,54.7,"1974","54.7 9.55",3.74977769396371
11.3608,47.1669,"1974","47.1669 11.3608",-0.567222209543818
15.6786,48.4744,"1974","48.4744 15.6786",4.70233322822799
15.2875,47.4392,"1974","47.4392 15.2875",1.96222217836314
-3.267,52.033,"1974","52.033 -3.267",4.65977767362363
-1.217,54.167,"1974","54.167 -1.217",4.90388877927843
23.8833,63.9167,"1974","63.9167 23.8833",-3.49399992190301
-1.733,53.367,"1974","53.367 -1.733",4.2983332372581
18.6833,44.5333,"1974","44.5333 18.6833",4.66099989581853
-3.183,56.217,"1974","56.217 -3.183",4.81944433672147
-2.183,53.667,"1974","53.667 -2.183",4.61744434123652
-5.067,56.233,"1974","56.233 -5.067",4.44855545612259
-3.15,56.283,"1974","56.283 -3.15",4.47699989993125
-0.283,54.183,"1974","54.183 -0.283",5.01266655462484
-1.133,53.167,"1974","53.167 -1.133",5.15444432923363
-2.083,52.917,"1974","52.917 -2.083",5.20955543911291
-1.6,54.883,"1974","54.883 -1.6",4.60588878593925
18.95,42.7667,"1974","42.7667 18.95",2.18888883996341
-3.667,50.533,"1974","50.533 -3.667",6.50877763229526
26,64.8,"1974","64.8 26",-4.97933322203656
-2.567,54.217,"1974","54.217 -2.567",4.44511101175514
28.05,64.65,"1974","64.65 28.05",-6.37822207965785
9.01667,54.5833,"1974","54.5833 9.01667",3.75288880500529
-1.733,54.817,"1974","54.817 -1.733",4.60588878593925
-2.967,56.3,"1974","56.3 -2.967",4.68111100648012
-5.083,56.267,"1974","56.267 -5.083",4.13266657429437
-3.25,56.317,"1974","56.317 -3.25",4.47699989993125
-1.05,54.233,"1974","54.233 -1.05",4.90388877927843
-2.917,56.333,"1974","56.333 -2.917",4.68111100648012
-2.933,54.917,"1974","54.917 -2.933",4.5649998979643
-3.517,50.567,"1974","50.567 -3.517",6.50877763229526
-2.817,54.9,"1974","54.9 -2.817",4.5649998979643
-1.95,53.333,"1974","53.333 -1.95",3.93211102322158
21.85,57.3833,"1974","57.3833 21.85",0.319333326195677
-1.717,54.933,"1974","54.933 -1.717",4.60588878593925
-3,53.767,"1974","53.767 -3",5.594999874942
-4.433,50.717,"1974","50.717 -4.433",6.65166651799033
-2.867,54.833,"1974","54.833 -2.867",4.5649998979643
-1.967,54.85,"1974","54.85 -1.967",3.9136665791894
16.3,46.8333,"1974","46.8333 16.3",4.30744434816556
-2.867,53.383,"1974","53.383 -2.867",6.05777764237589
-2.867,53.783,"1974","53.783 -2.867",5.594999874942
19.0833,42.1,"1974","42.1 19.0833",7.78511093710032
-2.917,54.867,"1974","54.867 -2.917",4.5649998979643
-2.45,53.817,"1974","53.817 -2.45",4.675777673266
-2,53.833,"1974","53.833 -2",4.23599990531802
24.9833,60.35,"1974","60.35 24.9833",-1.59011107556936
-6.717,55.033,"1974","55.033 -6.717",5.81066653678815
-2.933,56.35,"1974","56.35 -2.933",4.68111100648012
-2.25,55.15,"1974","55.15 -2.25",4.01722213243031
-3.433,56.367,"1974","56.367 -3.433",4.53866656521956
-3.717,56.383,"1974","56.383 -3.717",4.132777685403
-3.2,56.4,"1974","56.4 -3.2",4.47699989993125
22.75,60.4333,"1974","60.4333 22.75",-1.11466664175193
-2.767,54.95,"1974","54.95 -2.767",4.5649998979643
-2.65,54.967,"1974","54.967 -2.65",3.46566658920298
26.1667,60.6167,"1974","60.6167 26.1667",-1.9797777335263
-3.5,56.417,"1974","56.417 -3.5",4.53866656521956
-1.8,54.983,"1974","54.983 -1.8",3.9136665791894
-2.933,56.433,"1974","56.433 -2.933",4.68111100648012
27.5333,60.5333,"1974","60.5333 27.5333",-2.61777771926588
-2.883,56.45,"1974","56.45 -2.883",4.68111100648012
-3,56.467,"1974","56.467 -3",4.68111100648012
24.45,61.0167,"1974","61.0167 24.45",-2.20833328397324
-2.833,56.483,"1974","56.483 -2.833",4.68111100648012
-1.6,55,"1974","55 -1.6",4.60588878593925
-1.55,55.017,"1974","55.017 -1.55",4.7132221168735
-2.117,55.05,"1974","55.05 -2.117",4.01722213243031
-3.6,55.067,"1974","55.067 -3.6",4.50666656593482
-2.783,55.083,"1974","55.083 -2.783",4.03833324306955
-1.583,55.167,"1974","55.167 -1.583",4.7132221168735
-1.683,55.183,"1974","55.183 -1.683",4.7132221168735
14.133,45.217,"1974","45.217 14.133",7.37922205728375
-1.583,55.25,"1974","55.25 -1.583",4.7132221168735
-2.483,57.033,"1974","57.033 -2.483",4.21333323915799
-1.75,54.033,"1974","54.033 -1.75",4.63733322968086
-1.6,55.383,"1974","55.383 -1.6",4.54666656504075
-2.233,55.633,"1974","55.633 -2.233",4.23733323862155
-1.6,55.467,"1974","55.467 -1.6",4.54666656504075
-4.617,55.45,"1974","55.45 -4.617",4.88133322422703
2.355,41.638,"1974","41.638 2.355",8.19088870580826
-3.3,56.05,"1974","56.05 -3.3",4.75222211600178
18.4228,43.8678,"1974","43.8678 18.4228",3.64988880730751
-3.4,56.683,"1974","56.683 -3.4",3.50444436611401
16.3878,48.2964,"1974","48.2964 16.3878",4.9561110003334
16.7236,47.9508,"1974","47.9508 16.7236",5.14611099608656
16.3789,48.1925,"1974","48.1925 16.3789",5.3291109919962
10.3856,47.1519,"1974","47.1519 10.3856",-3.16333326262732
-3.083,56.8,"1974","56.8 -3.083",1.90788884624425
-4.683,56.933,"1974","56.933 -4.683",2.51844438815282
-2.15,57.017,"1974","57.017 -2.15",4.48333323312302
-4.067,50.617,"1974","50.617 -4.067",5.92099986765534
-2,57.683,"1974","57.683 -2",4.79755544832183
-5.617,50.067,"1974","50.067 -5.617",7.57733316396674
-6.35,58.35,"1974","58.35 -6.35",5.51866654331485
15.3406,48.1117,"1974","48.1117 15.3406",4.24811101615843
13.9333,45.8333,"1974","45.8333 13.9333",3.8343332476293
13.535,46.9056,"1974","46.9056 13.535",0.00788888871255848
16.2942,48.1961,"1974","48.1961 16.2942",5.3291109919962
16.7,48.3672,"1974","48.3672 16.7",4.9327776675216
17.8,43.3333,"1974","43.3333 17.8",4.86855544673486
-4.05,50.383,"1974","50.383 -4.05",6.65088874022994
-1.367,60.267,"1974","60.267 -1.367",4.93377766749925
-4.317,56.167,"1974","56.167 -4.317",4.60944434141533
-4.1,55.783,"1974","55.783 -4.1",4.66822211787932
0.81718,42.3701,"1974","42.3701 0.81718",1.34566663658867
2.41269,42.2336,"1974","42.2336 2.41269",5.53144432080703
2.10392,42.318,"1974","42.318 2.10392",-0.046777776732213
5.35,60.2667,"1974","60.2667 5.35",3.58755547536744
10.8833,63.4833,"1974","63.4833 10.8833",-0.522888877201411
-8.5,41.25,"1974","41.25 -8.5",9.68399978354573
13.1039,47.9708,"1974","47.9708 13.1039",3.55522214275681
14.4639,48.1414,"1974","48.1414 14.4639",4.27644434885846
-1.567,55.1,"1974","55.1 -1.567",4.7132221168735
14.3,46.5333,"1974","46.5333 14.3",2.520777721434
19.0833,42.0833,"1974","42.0833 19.0833",7.78511093710032
16.3886,47.9108,"1974","47.9108 16.3886",5.14122210730695
12.7703,47.5194,"1974","47.5194 12.7703",1.34722219210946
-3.283,57.717,"1974","57.717 -3.283",4.36711101349857
13.3447,47.5928,"1974","47.5928 13.3447",1.15999997407198
-3.65,56.617,"1974","56.617 -3.65",3.47988881110731
-5.083,50.083,"1974","50.083 -5.083",7.56255538651927
15.6414,47.0564,"1974","47.0564 15.6414",3.41433325701704
16.1675,47.8689,"1974","47.8689 16.1675",4.26433323801806
16.5667,46.0333,"1974","46.0333 16.5667",4.96144433354752
11.6344,47.295,"1974","47.295 11.6344",0.649999985471368
10.7833,59.6667,"1974","59.6667 10.7833",0.530111099262204
10.8667,63.5,"1974","63.5 10.8667",-0.522888877201411
-4.2,50.333,"1974","50.333 -4.2",6.65088874022994
13.3333,55.9667,"1974","55.9667 13.3333",2.55366660958777
12.3,55.6667,"1974","55.6667 12.3",3.38877770203269
15.2972,47.4508,"1974","47.4508 15.2972",1.96222217836314
27,69.75,"1974","69.75 27",-8.23211092710909
22.85,43.8167,"1974","43.8167 22.85",2.57544438687878
26.45,64.5167,"1974","64.5167 26.45",-5.30444432588087
19.1167,45.7833,"1974","45.7833 19.1167",4.8658887801278
20.95,44.3667,"1974","44.3667 20.95",4.73077767203665
15.3858,47.0514,"1974","47.0514 15.3858",3.42177770129508
9.91667,57.2333,"1974","57.2333 9.91667",3.12388881906453
22.55,60.3833,"1974","60.3833 22.55",-1.03811108790752
16.6683,47.7558,"1974","47.7558 16.6683",5.14611099608656
12.8497,47.4286,"1974","47.4286 12.8497",0.446999990008771
23.85,42.0667,"1974","42.0667 23.85",-1.24999997206032
29.3167,61.8,"1975","61.8 29.3167",-3.67066658462087
27.05,62.6333,"1975","62.6333 27.05",-4.0425554651974
14.5,52.6167,"1975","52.6167 14.5",3.03444437661933
14.3167,53.4667,"1975","53.4667 14.3167",2.9872221554526
14.4167,52.7,"1975","52.7 14.4167",3.15811104052183
14.4333,51.1833,"1975","51.1833 14.4333",3.04122215424561
12.8667,50.5333,"1975","50.5333 12.8667",1.88022218019598
11.1333,52.5333,"1975","52.5333 11.1333",3.75366658276568
13.8667,47.1333,"1975","47.1333 13.8667",-1.68544440677183
10.4167,47.85,"1975","47.85 10.4167",1.61588885277096
7.11667,49.2,"1975","49.2 7.11667",4.16766657351206
13.2,52.2,"1975","52.2 13.2",3.30388881504122
13.1667,54.0833,"1975","54.0833 13.1667",3.17277770686067
13.3333,51.8333,"1975","51.8333 13.3333",3.04811104298052
12.4333,51,"1975","51 12.4333",3.09544437525587
9.2,47.7,"1975","47.7 9.2",3.13311104108062
13.1833,52.1,"1975","52.1 13.1833",3.30388881504122
12.9667,51.2667,"1975","51.2667 12.9667",3.53977769865758
12.7833,50.6667,"1975","50.6667 12.7833",1.88022218019598
10.85,48.8333,"1975","48.8333 10.85",2.18066661792497
12.7,54.4333,"1975","54.4333 12.7",3.35122214731657
13.45,51.15,"1975","51.15 13.45",3.48966658866654
14.75,51.4667,"1975","51.4667 14.75",3.34644436964558
11.35,50.9667,"1975","50.9667 11.35",2.7773332712551
9.86667,49.8333,"1975","49.8333 9.86667",3.36144436931031
10.5,48.3833,"1975","48.3833 10.5",2.56177772051758
10.1333,47.65,"1975","47.65 10.1333",0.972999978251755
13.1,51.3,"1975","51.3 13.1",3.62188880793336
12.85,50.7,"1975","50.7 12.85",1.88022218019598
11.0333,52.5667,"1975","52.5667 11.0333",3.75366658276568
12.8833,50.75,"1975","50.75 12.8833",1.88022218019598
11.0333,51.6833,"1975","51.6833 11.0333",2.3121110594314
11.2167,51.6167,"1975","51.6167 11.2167",2.3121110594314
11.2333,50.3,"1975","50.3 11.2333",1.26622219391995
10.7167,49.1667,"1975","49.1667 10.7167",2.54611105420109
10.9833,48.8167,"1975","48.8167 10.9833",2.18066661792497
13.8,52.4167,"1975","52.4167 13.8",3.22555548345877
12.1833,51.0167,"1975","51.0167 12.1833",3.4935554774685
-1.067,50.9,"1975","50.9 -1.067",6.19255541714115
-1.2,54.433,"1975","54.433 -1.2",3.64433325187614
10.7667,48.9333,"1975","48.9333 10.7667",2.18066661792497
12.3833,53.75,"1975","53.75 12.3833",3.0343332655107
12.7333,50.85,"1975","50.85 12.7333",3.21055548379405
12.45,50.9833,"1975","50.9833 12.45",3.09544437525587
20.4167,48.55,"1975","48.55 20.4167",0.963888867344293
10.2333,48.5333,"1975","48.5333 10.2333",1.95655551182313
10.2167,47.6667,"1975","47.6667 10.2167",0.972999978251755
14.0667,52.8167,"1975","52.8167 14.0667",3.0677777092076
12.3833,50.7333,"1975","50.7333 12.3833",2.24222217210465
11.05,51.4333,"1975","51.4333 11.05",3.23055548334701
21.5667,48.5833,"1975","48.5833 21.5667",2.26288883830938
0.05,50.883,"1975","50.883 0.05",6.04422208712333
11.6167,48.9,"1975","48.9 11.6167",2.1078888417739
10.9,48.3667,"1975","48.3667 10.9",2.67966660677145
13.4833,52.95,"1975","52.95 13.4833",3.24566659412036
12.8,50.4667,"1975","50.4667 12.8",0.301999993249774
11.9833,52.35,"1975","52.35 11.9833",3.61533325252434
11.25,51.45,"1975","51.45 11.25",3.20144437288658
11.0667,50.35,"1975","50.35 11.0667",1.26622219391995
12.4167,53.8167,"1975","53.8167 12.4167",3.06366659818838
12.7,50.5833,"1975","50.5833 12.7",2.12088884148333
12.6167,51.3333,"1975","51.3333 12.6167",3.6321110299271
10.4333,50.7167,"1975","50.7167 10.4333",2.07066662038366
10.8,50.6833,"1975","50.6833 10.8",1.32722219255649
-1.017,53.033,"1975","53.033 -1.017",4.72322211664998
10.1333,49.8667,"1975","49.8667 10.1333",3.37444436901973
10.1167,48.1667,"1975","48.1667 10.1167",2.20144439523833
13.9167,51.2167,"1975","51.2167 13.9167",3.37455548012836
11.2333,51.7167,"1975","51.7167 11.2333",2.3121110594314
11.3,50.95,"1975","50.95 11.3",2.7773332712551
20.9,48.7167,"1975","48.7167 20.9",1.16277775178767
13.8333,52.6833,"1975","52.6833 13.8333",2.93466660107176
13.9667,51.8,"1975","51.8 13.9667",3.26166659376274
13.0833,53.35,"1975","53.35 13.0833",2.86833326922109
12.2333,50.3333,"1975","50.3333 12.2333",1.51622218833201
14.2167,51.0667,"1975","51.0667 14.2167",2.98677771101809
16.35,48.25,"1975","48.25 16.35",4.20266657272975
0.55,51.25,"1975","51.25 0.55",5.70644431689547
7.7,49.5833,"1975","49.5833 7.7",3.44133325641354
9,49.2333,"1975","49.2333 9",4.2234443500431
7.68333,48.0167,"1975","48.0167 7.68333",4.34077768075383
12.5833,51.6,"1975","51.6 12.5833",3.41455547923429
14.6667,51.1,"1975","51.1 14.6667",2.76822216034763
11.75,52.9,"1975","52.9 11.75",3.54844436513053
10.5667,50.8667,"1975","50.8667 10.5667",2.08777773111231
-4.333,53.017,"1975","53.017 -4.333",5.84522209157132
-2.617,54.45,"1975","54.45 -2.617",3.59077769751764
9.08333,49.9333,"1975","49.9333 9.08333",3.99077768857694
13.2667,52.3833,"1975","52.3833 13.2667",3.47166658906887
12.5,52.75,"1975","52.75 12.5",3.42433325679352
11.0333,53.7667,"1975","53.7667 11.0333",3.5201110324305
13.5333,53.4,"1975","53.4 13.5333",2.69188882872048
11.3,51.9833,"1975","51.9833 11.3",3.66099991817027
13.05,47.7833,"1975","47.7833 13.05",2.21255550610109
-2,53.567,"1975","53.567 -2",4.10766657485316
-0.417,53.85,"1975","53.85 -0.417",4.99266655507187
7.63333,47.6,"1975","47.6 7.63333",3.87122213569366
11.4167,49.5167,"1975","49.5167 11.4167",1.91999995708466
12.9833,52.9667,"1975","52.9667 12.9833",3.08755548654331
13.0167,52.7333,"1975","52.7333 13.0167",3.58022214219802
10.8167,50.6167,"1975","50.6167 10.8167",1.32722219255649
14.0833,47.4833,"1975","47.4833 14.0833",-1.50755552185906
1.2,51.233,"1975","51.233 1.2",5.44144432281868
-1.917,53.867,"1975","53.867 -1.917",4.1069999082014
11.8667,48.2,"1975","48.2 11.8667",2.21711106155482
11.1,49.6667,"1975","49.6667 11.1",2.65277771848357
10.0167,49.7,"1975","49.7 10.0167",3.56211103149172
10.3,47.9333,"1975","47.9333 10.3",1.61588885277096
10.2833,47.5167,"1975","47.5167 10.2833",1.18011108473357
6.95,49.3,"1975","49.3 6.95",4.27466657112042
7.15,49.2167,"1975","49.2167 7.15",4.16766657351206
13.8833,52.4,"1975","52.4 13.8833",3.22555548345877
13.3333,52.6333,"1975","52.6333 13.3333",3.6719999179244
11.4667,53.9,"1975","53.9 11.4667",3.46433325589945
10.7333,53.3833,"1975","53.3833 10.7333",3.91199991255999
12.2333,54.25,"1975","54.25 12.2333",3.34022214756244
12.6833,50.8333,"1975","50.8333 12.6833",3.21055548379405
10.25,51.05,"1975","51.05 10.25",2.84366660310576
10.2667,51.1167,"1975","51.1167 10.2667",2.84366660310576
10.7167,50.5667,"1975","50.5667 10.7167",1.31377774841256
-2.017,51.283,"1975","51.283 -2.017",5.48577765516109
-2.55,53.95,"1975","53.95 -2.55",4.74299989398569
-5.717,54.4,"1975","54.4 -5.717",5.79055542612655
8.56667,48.3,"1975","48.3 8.56667",2.31366661495219
12.6667,54.1833,"1975","54.1833 12.6667",3.14455548526926
11.1167,51.5,"1975","51.5 11.1167",3.23055548334701
11.3667,52.0833,"1975","52.0833 11.3667",3.52699992116541
10.9,50.8833,"1975","50.8833 10.9",2.65377771846122
13.25,47.9833,"1975","47.9833 13.25",1.58555552011563
10.8,47.8333,"1975","47.8333 10.8",1.91277773502386
14.25,53.25,"1975","53.25 14.25",3.04766659854601
10.0667,51.3667,"1975","51.3667 10.0667",2.93588882326666
-5.517,54.417,"1975","54.417 -5.517",5.79055542612655
10.6833,49.9667,"1975","49.9667 10.6833",2.55588883176032
12.6167,53.1167,"1975","53.1167 12.6167",2.99288882199261
12.6667,53.5167,"1975","53.5167 12.6667",2.98122215558671
14.0667,51.2833,"1975","51.2833 14.0667",3.49155547751321
10.6,50.3667,"1975","50.3667 10.6",2.40522216846132
10.4833,51.4833,"1975","51.4833 10.4833",2.67822216235929
12.5333,47,"1975","47 12.5333",-2.78077771562255
16.1167,48.3167,"1975","48.3167 16.1167",3.78599991537631
-2.75,53.583,"1975","53.583 -2.75",5.12599988542497
