"distance","lon","lat"
11864.7501770057,16.3009136051676,48.4034685019611
39739.1351242298,16.4212894439697,47.6744651794434
20373.9146058456,16.4212894439697,47.6744651794434
7486.53467335131,9.55168822731937,47.208749122892
21865.3608200069,11.6546451341104,47.568845391556
13860.0772207872,14.0480524731559,47.1170315549148
32427.6068251368,14.8872679107331,47.4187804848795
33021.0842342242,15.8645545534649,48.2698432524747
1600.41227474556,15.4942386990097,48.1545855904395
6452.20509030667,13.1337976166964,48.263374003366
11210.126200921,12.8076443725358,48.0277412643332
2636.34795568596,14.319151487047,48.3165965641975
19606.7542977658,13.318734790608,48.1768406709501
26430.0596951745,13.6718713471401,48.0099583559903
3404.21697668455,16.1399829705176,48.7469613766035
9678.55443315657,15.866922680762,48.4595890214345
9295.20151945614,16.4212894439697,47.6744651794434
4147.48734779104,14.0491209030151,48.6024894714355
314.991921629895,12.8859018484726,48.1977641389478
4036.4456293415,14.6459171700486,47.88404899817
306.888256079134,16.2990825897805,48.4029127104748
7479.70696293427,13.798828125,48.6216773986816
13267.6360412748,13.4533180694331,48.1134962423314
2509.41376941327,13.619992754163,48.0346108531552
1107.36132609516,12.8408665626962,48.1745646209208
9092.81206838786,15.1617183685303,48.9462890625
19866.5383988616,12.6998052597046,46.6474609375
20236.6852447532,12.7248827228686,46.6423544938555
4837.52481035382,14.9674937236197,48.9545809071614
5636.4644911099,15.9494161294348,48.435843190734
5205.54194114501,15.0862882175296,48.9902399151741
3759.83549691322,9.74488632563957,47.4530044375023
19110.1019809345,12.9271011070116,47.9146786214489
21257.1168781161,13.7239255905151,48.5423851013184
16603.4877832016,14.6913080215454,48.5992164611816
4876.22378237984,13.2335192621996,47.4131402073347
28291.2304594801,14.8673102988518,47.9555326721569
10856.2838843567,15.1327086130471,46.6363967782793
5939.72291209444,9.67803514951992,47.3713587313423
20659.6208645592,15.4336759161381,48.1355727202361
3296.15784105905,14.8427454280533,47.4409033202485
41768.6156004753,16.4343738555908,47.367431640625
21158.5342985061,11.7845499496022,47.588825414384
8103.95768416579,16.4212894439697,47.6744651794434
1594.8528984532,13.0059886312408,48.2457246294696
9954.3749215445,14.3168523763033,48.3066567418396
7455.39749002233,12.782468167592,47.569603139717
4296.63948057555,14.2104011863819,47.8421063644359
3159.6152840364,14.5732358278913,48.6113522802862
19824.0343761631,12.9854289728556,47.3277314851485
3609.35095005384,15.2434381306673,48.701149449847
52688.8039560509,15.2486015057243,47.2379033636824
4425.42814263809,14.9253914173417,48.777828808951
5865.27278373595,10.0166754828196,47.3645219164931
1479.51651238454,12.8303138082584,47.2739163701082
16505.3209444517,12.4888858510785,47.1543327502641
1950.61994478136,16.4421772629538,47.3968951530963
23011.5578134518,12.986945347698,47.3282559941338
24268.9794131751,15.231433477609,48.6398001839251
3385.22071902009,14.3459776156588,48.4322853616957
5317.61142846412,14.4752375550847,47.6221482272404
6834.76236854791,12.6130874372845,47.198014109351
15078.2902691288,14.3325224308841,48.374325912029
1574.28302168512,15.2123919817025,48.7027694178293
44248.1519871383,16.4212894439697,47.6744651794434
15984.6084004715,9.93510222716476,46.9800889705083
15325.2852583468,13.3857664292759,48.1453301016444
40520.1854199081,15.7386219879048,48.2308398778712
20339.6113476159,13.0541019439697,47.6551284790039
43795.3480459688,15.5024890433588,48.1571721145265
6886.12042661065,13.3629795247054,47.4573862180499
17213.9586258264,12.9535160064697,47.890625
3530.16236968671,13.333042158423,47.4471740493803
5041.41887291824,13.3978783737282,47.4692759611158
6410.6458416784,12.7350014912964,47.2406902800184
29150.4486284271,16.4212894439697,47.6744651794434
11714.0536976776,16.2502078524138,48.3880618668286
7509.59659190283,15.2724573570938,48.6996275862257
4045.22800486256,14.6584099440162,48.6026105789307
21663.365447341,14.032306088971,47.0456206720328
11592.7351172648,12.8596133661133,47.516372701818
5832.75673083926,12.3707020659232,46.7199209392617
905.880750023651,15.7311214381473,48.4985025439664
10866.5347888915,14.6913080215454,48.5992164611816
13257.7118305344,14.6913080215454,48.5992164611816
12489.2300030515,13.0411033165039,47.6827726787847
10240.9907950939,13.392965102602,47.4676030192801
13109.6550049012,13.5592476956547,47.5240452625426
14537.2831992236,13.7402241564056,47.5850638235906
27805.8040995628,15.1423170552095,48.0434597931367
3165.38288164534,14.0918920862815,47.3148289335934
22860.3723227089,11.7651852233807,47.5873064191408
24478.1791176467,12.4233067392036,47.1311853223505
4941.03639844803,13.074730649179,47.3585686878356
669.356614846422,13.7743659158957,47.5965272310267
23095.6436414473,15.3254382702326,48.6134440310643
27283.8088156475,12.5550492094989,46.6608347605046
9982.68103955851,13.2413903497902,47.4158366358903
18119.6319396895,13.5795458884535,47.53091037684
529.500889146312,13.140837926915,47.3813285181794
25983.0314937702,13.0347413988128,47.6962913560711
4859.68983377061,11.6787404441636,47.5745302238777
17289.421247568,12.3773971413918,47.1149462589156
24877.1057034645,12.7573786991175,46.6357278279657
603.031420021481,15.7668943405151,46.7112770080566
10704.3328709507,15.8319021939947,46.9408536549217
17595.0060912362,15.1113807227867,47.3068740281831
6840.4429912836,13.5779864427962,47.5303831431352
16021.9668274646,15.7937265560054,48.2479309679185
24390.4465507293,13.0915739369276,47.3643730888344
10300.1632424027,13.1802268500849,48.2417049417015
27601.8435670427,14.0440740084724,47.099007258738
3589.45693772549,13.4587680482813,47.4899822505301
22975.5741416473,14.0410579825221,47.0853350158877
18047.4351152924,14.0357978109557,47.0614725951166
9112.58877833331,13.3663923098878,47.4585496313966
2552.21127553202,11.2174384859348,47.3338102077761
25887.387501215,14.032743238041,47.0476057896087
9456.17094298995,12.2355835041647,46.8641978705534
9014.05015298658,14.0658734482891,47.197617315476
2753.58732623261,13.137607275745,47.3802175921847
11430.5150375901,12.9357564323135,47.3105330524106
40115.6065338026,13.2651990057215,47.4239878861859
10509.1416500682,7.6078340916072,51.1374109918389
34619.6735445647,9.27566772956626,49.0627203147925
4441.85014252203,12.1849276616225,48.6981640976092
19039.4216113921,13.3549720346207,51.9779760657787
9703.75880860522,10.6782069006913,49.3577608271246
39213.129827249,9.2889275378195,49.2490465858624
21054.3750828708,9.3073724542733,49.5059092247004
42220.1974468779,8.03354495173281,49.379948730806
1548.85496783997,7.40877599294526,50.6659515214289
4589.61131054182,11.1700465509584,49.2493840939835
10111.5616582109,10.0576172578893,48.0345458444772
13054.327969862,12.8142576217651,48.1608390808105
10645.0503189005,11.5309382193481,48.5634701179127
4840.36377685014,9.7061789737121,50.9846340961417
5841.52369905458,10.7154156842345,49.7867726062842
7424.96724576476,11.1874491625763,50.2156838158757
9540.07306111474,9.92356206254957,50.1191003815066
11221.280447518,8.39960942365941,48.9414593559401
7040.93088491035,9.27005811225045,48.9834700758334
15648.6828874948,7.60782352335232,47.9983143597617
9054.66177837616,11.3320079307762,49.6435804151764
18604.4341150993,6.82531414614068,51.0798778809846
6847.09319912058,7.14249129658059,52.5815787440471
11127.4414997556,8.36712382659352,48.9586709259323
33999.5796701636,9.28310827642824,49.1674475768445
12225.5835702827,8.00088012274995,48.7665566918171
11742.2753286759,11.5003471989191,48.0032672886299
4059.0324211432,7.11476225647423,50.684743097977
275.491939800692,10.9923447051184,49.9211328851357
6051.85580241414,7.99213481438168,50.4481013553937
35777.4841048058,9.13540938992765,50.6234927353305
24790.7393533691,8.20577461921379,49.1265106052263
42570.4205610214,8.07972682530818,49.3122721534703
2771.72781374291,9.01853742565882,50.5485050438215
4407.45236487941,8.03409790813161,49.1339064645015
7691.02132402941,10.5620146198489,50.0022226352188
21220.5686875856,9.92915537335391,50.1180941419924
40990.5602812548,10.1351443334428,50.0808192267913
28227.6272716408,10.457979244049,48.9893269477941
47885.6087295046,9.31269628527011,49.5795495129667
2012.43337771835,10.8107423782349,54.0751457214355
42640.3007907211,10.0852107333572,52.7158891288459
4057.56391874023,6.04363342926161,50.8913102076091
374.339828504188,6.4812435277416,50.6802184234321
27848.1836422036,9.31926078175604,49.6700451817464
1340.93649577745,9.46922713824836,51.6486109717316
16197.6039730894,7.61076844681045,49.990079830838
2095.64187838696,8.71788073050196,50.1617013608743
2944.85165647076,7.90356232140725,48.6844046124329
25134.9549090174,12.1968755722046,47.7090835571289
13052.6580707019,12.6103709651218,49.2196955922866
6223.75824401696,9.74782091472957,48.6540421744008
9020.40114425335,9.27312646382439,49.0268497646258
5789.42872662694,7.60817319860548,48.003407212306
19372.6477735034,8.10654135320035,47.8445229909346
991.36936634787,11.9557760532787,49.0441274452492
45683.1540224689,8.18415375264028,50.0026632154594
42821.3668334686,8.98302591606086,50.0564409403558
2049.11049680272,8.26104118572122,50.053740246379
9039.86583849326,10.8332825760337,48.1245664783419
17308.148045274,7.76407837532273,52.4589904028543
2619.35540738405,6.30115681437082,51.7768254161822
21127.5804818558,8.27875261180742,50.0654834926659
28776.0228316838,9.42793935961516,51.1204380924696
9394.00948263242,7.46375357936715,50.1983239244984
6925.98911822968,9.28782992208342,49.2336762220999
2379.74340029989,10.187536439904,49.9061000074225
10557.7997032672,10.4222869245389,47.5032262907109
37926.080657825,10.8533069977003,48.1373292417596
11094.3700338122,10.0990456198134,48.0111561116731
472.77216409404,6.14091466337887,51.1304607842247
15548.93727081,8.92597801515768,51.9975827759207
4383.51756142298,8.61797680065815,50.2887751707065
8805.95104831638,9.28736146555768,49.2271133119354
28683.4385010071,9.94859298304602,49.6639904694745
34041.7529136539,8.3857442527262,48.9488079963053
857.828958861215,8.31172168722493,48.9691793046958
6983.70530803325,8.46936397957314,48.9044307258217
8436.38789201109,7.60411896424659,47.9747744574508
576.687095621576,9.93944288296687,49.6677775017929
19161.2710517029,10.0789062115278,48.0225309926054
3295.61641260581,9.28771913115063,49.2321242381543
5919.88425996894,9.26379434080406,48.8946786259435
23134.5055450295,9.2656675825764,48.9212657754802
32565.651728753,8.22460279761061,49.0986306703526
36104.5550307804,9.29736117368592,49.3668268756897
46186.0198930164,9.30430383066295,49.4633621904036
10810.8022378584,11.2485641259735,48.3872456263622
11546.2145726083,12.6282966121232,48.4969061846354
246.221242012491,13.3522056268912,48.3483436019563
4625.40834325786,11.3992956115922,49.0467282966456
35911.4642291829,9.56696533506002,52.8514670422466
12918.2963083302,9.34822510183785,52.2632565426811
2358.56884843432,6.90310878958338,50.9744067288657
12279.4213278779,7.91725383747479,52.4281731498214
46123.8061035503,8.16311865047679,49.988661553903
45662.7520290548,8.97033717211487,50.0615026433742
48097.5790019029,9.31631697947726,49.6295047136922
6545.26973286396,9.05828015855277,50.574044882566
29561.9285093142,8.9027116068104,50.0884379449746
17024.6850161874,9.50337115291412,50.8572711303803
11455.8909082268,9.43570996571914,51.2207797212943
28074.2224329897,9.10729859008979,50.6054887524219
23932.6923690885,7.58825615039097,50.0220978806249
7784.2780511232,6.71326718196766,49.807622886069
7052.82440656847,6.72373233284229,49.8024161968307
4673.90297144176,6.79071117415289,49.7690434754606
4089.72244005785,10.9075261412335,49.9372638251718
27689.5586237911,11.5443911047715,49.8143583080633
37819.0642654646,10.2157077066441,48.8759394421274
37527.4543343296,7.75882962900442,51.2383663720601
11201.8382862515,9.44401520925263,51.3275424374655
24365.1419036108,8.6024859911041,48.8334938177661
166.211580624964,7.63196940584489,47.6011804036726
32.1566775499949,11.5522502710239,48.1241571845548
6329.7173862119,11.5670798682539,48.1585888920587
28957.5372150298,11.2555140009199,53.6488927421672
32716.077204402,9.46127472012289,51.5478275444024
4716.12110055696,6.19882822036743,51.4500007629395
23180.7812239636,9.56042959393248,52.7730533667164
49309.9429870645,7.90019816316878,51.3323089107074
25466.518363652,8.93950674034448,50.0737910666709
4856.87504710651,8.85752885878531,50.1936018948079
6487.53636385094,8.39202384910039,50.1403862580525
12841.4443472536,9.82249514252451,49.7160641551613
14148.6729950817,10.5037420756727,50.0130597495728
7754.48601923574,9.78633835126536,48.6724554446784
24924.3004137899,10.0503195842017,48.7979445634161
15330.3045326204,10.0428714713935,48.7944208140421
11811.6376611164,9.55951003189727,48.5636399467392
32935.2852965409,8.23674027785266,49.0806397528515
20809.0193420821,8.40022705362395,48.941131918409
37855.6580937565,9.28657589713726,49.216103851902
37514.0561988301,11.6653566043949,48.3855571306809
2396.86165369318,12.6988594027921,48.4645692459691
7184.05451228796,13.4598636627197,48.5645523071289
15609.7116493016,12.3704593400497,48.6143488932516
6773.74263822444,10.893929994195,49.7457401375913
7738.03974366657,10.7952080896691,49.7684744817655
13238.2246626876,11.1852992922459,50.0983841610892
3946.45590870576,11.1627429413549,48.8322011080311
15348.396475995,10.3860125406007,49.4814130735721
6976.06349865335,9.80030280551559,50.1411956994833
8072.07319287425,9.94572458307698,50.115111502665
13292.8456200127,10.3741805129755,50.0370323950601
9292.43423130375,9.99880273643951,49.643186327517
2708.93642593733,10.1490071451415,50.0782954497528
33251.296143577,10.0727201986342,48.0260231790987
1624.55398037324,13.1752302079693,51.6220866354907
52235.725147813,6.97724628448486,52.2055168151855
20827.0601457939,8.61487414189556,51.798819652318
7647.75717854655,8.91384505640524,50.4810287413631
29292.6615945657,8.28058817010388,50.0667000432642
19168.3469022164,9.06017420256385,50.0256125814925
896.541427309414,9.66649545938449,50.9597955082993
6970.66667675102,9.41577839506928,50.962522145296
2607.75228114681,8.43097499580376,50.1660638168368
2293.72445076273,8.22970877693043,49.0910640212366
7269.7201033341,10.3195341116245,52.8569117458492
6469.37311997351,10.2193275735251,51.9354853412765
20932.3742295096,6.79482181104401,51.1210732927633
20718.7079286585,6.83117331575408,51.0719527557824
26425.3244325612,6.77307256010401,51.1504069906923
3147.57426325643,6.07341659951417,50.7391400170358
4752.20206150867,9.28153841639124,49.1453883500801
7661.61745479971,9.72601547558595,48.6436063915686
24929.7244344761,8.5476931331444,48.8627343699789
26782.8859553992,9.26714387799725,48.9421990416462
16219.0808843753,8.33993258716527,48.9730612626542
257.043611071582,8.31443288701392,48.9651387954824
45268.1993106621,9.30914229311978,49.5304146842419
21464.8383000235,9.29535983950608,49.3389282253196
1284.14650863656,9.30073353771425,49.4137660140047
6695.45529516172,9.08371201862689,47.7890688501737
6340.83933378715,8.79306602478027,47.716552734375
4895.703521693,8.14033222198486,48.8864250183105
1366.35355735682,9.23479309092849,48.4794183130154
1713.83459383045,11.156408052405,48.4646259092831
30679.2723087325,11.5063587102496,48.0172993235635
35506.6965783951,11.5762694968819,48.1799014269565
40402.4934944669,11.5961068391327,48.2258451453456
38783.8623119004,12.2092771530151,47.71826171875
19169.3528960338,13.4407224655151,48.95556640625
249.300891238256,11.6657805771648,48.92963954055
10932.4572296429,11.1865249951004,50.1653306900326
12063.3995131368,11.1856067606426,50.1151953746478
6033.2411219975,10.7135394923408,49.3427161178013
1110.12476320452,10.2099749643011,49.5552539423658
6391.67084738821,9.32755957047336,49.7839679945744
23036.2158322796,9.97858499760941,48.0790658031561
25171.3886345339,9.97260027526828,49.6540481150146
6537.4890972914,9.5006710679015,48.5352633783363
20830.4353712478,9.28583876830154,49.2057687819881
31797.8097106564,11.5578290111695,48.1371156872129
2911.92498764581,10.9553163167947,48.2021933200514
12534.7574293056,12.7735081821438,48.0623549741622
10466.9588158454,11.1578599756505,48.5493469835707
10198.3710417054,12.0560479025171,48.7560469797747
7771.35205105231,12.8572443589571,48.3916774250465
21784.1270096366,13.4598636627197,48.5645523071289
3757.05701117592,11.422588822926,49.0365401527636
14767.2326348856,6.80241335634704,51.9799988876185
27859.1969677787,7.62350112721723,51.1479156251043
25122.7634560577,8.82009339595687,50.1212503432964
1100.14863311211,8.74113596466163,50.3248613120759
8577.3886376637,8.91029210450908,50.4787337492622
14723.6435990559,8.81062057708631,50.1250059093039
9900.70362544282,8.42447752971599,50.1617833529128
1238.14980031593,8.21699476639736,50.4116766296961
4986.99236993773,9.82897545015995,52.0229796033237
10382.7478628783,10.0205343325143,52.6767217033924
269.33940824501,7.08024108045006,50.7322602778826
40984.3367325758,10.8545894622803,54.0098114013672
495.874947980171,9.59394692854507,53.6306620492782
50680.7444715178,9.57069411510967,52.8960768653506
6114.11906573973,11.2411464523857,52.9672511058121
1435.52178918881,10.8470227036705,53.1693734919469
36187.6303250682,8.14476074675133,52.3819545661018
1359.65383250804,8.40330973568074,52.3287790350718
572.833510446871,10.3337925785205,51.9095181026088
16169.2903935866,10.4709478869336,51.8782169577002
4535.9343553038,6.67451785639552,51.2828129077394
2826.98263088259,7.14047687623635,50.7661780568146
2551.72427713449,9.25101728751002,48.7125735877767
22702.0142530915,9.27747959817298,49.0882635964937
2435.68187669359,9.2663866335049,48.9314638223111
14510.95607855,10.1268038227821,49.5899704218232
6442.08690288014,9.43332891951785,48.5027098456763
9435.83279105612,9.28672153870651,49.2181453376973
21856.6031315583,8.50767350637373,48.884053056896
11970.2804026136,9.29801748120301,49.3759689140644
4647.04122752675,8.53597856981476,48.8689781073058
30973.1945237233,9.29271719484013,49.3020410482351
31652.1928252627,9.28435915463776,49.1850104671268
613.863200009681,9.32490883946219,49.747637951169
8533.35114761429,10.8032378912192,48.1053987301364
14206.3464006365,11.629087248192,47.5628086079625
16377.5263826828,11.7221235720624,48.5157045317207
24908.2194913589,12.7789092491827,48.1255394789738
10416.9709703418,11.5197138269503,48.0484442830811
34622.4392599372,12.7600584030151,48.0759773254395
1645.57157865326,11.1445867025786,47.7641673749258
35664.6801881937,13.4011716842651,48.9775886535645
37206.330023244,12.4964176773435,48.5571162825878
16145.6851350432,13.2659026774508,48.3157362954065
464.545656195136,11.7195200779913,48.6800962241379
15193.9105270482,12.450649374304,48.5779433173079
9252.8091567514,11.3640855906176,49.0621118441585
338.385489468755,12.8047032855317,49.2846829732342
10271.0783264634,11.6839452010252,49.7868741441269
9271.62274873839,11.9801419671218,49.0985672662295
1288.82579449085,11.0527526378095,49.7089437935873
3290.54556278226,11.1789578112888,49.7490051872979
1412.35846085993,11.1638988912522,48.8986970017659
5824.3609885972,10.7099793997212,49.1061845156986
31442.1848558678,10.414660591332,48.9691281941793
3269.17617603406,11.2260453984396,49.1222274598475
20135.7070367925,10.5494761258862,49.4124056624534
22519.0907853424,10.42031463572,49.4669674456878
5233.62025349529,11.1720957016991,49.3651788091671
15657.7476188834,10.0343431000952,49.6284364295583
19419.4949167734,10.1183778742084,50.0838690568285
23045.4217137512,10.7343522972387,49.9699724056228
8797.4800347499,10.7902870334801,49.9594407375697
2844.75220266163,9.59965281972074,50.1768408988143
1332.81356083989,10.6802823279321,49.9801229571109
3678.36401627612,10.6441650814298,49.9868868237159
2831.19885836393,9.59755883005327,49.8083378332743
38403.4188053984,10.1946609545207,50.0699704148763
40842.0532060398,10.2183067245615,50.065650378755
19644.7250888041,10.8821669970593,48.1557061418584
25209.3797293509,11.1592383328452,48.6295133811155
18035.2792158718,11.1627081330584,48.8301960181293
42008.1034055619,10.0324755345919,48.7895007966471
1322.10425170307,10.1119390055834,47.6581895749898
34985.0434005777,11.1580828124424,48.562324626512
6045.54810692664,9.60718889896235,47.5293701932825
32357.1616413199,14.6080635877581,51.8146849689509
31841.7172230049,14.5308094948366,52.3190272232906
4804.72699652675,13.6187451341834,52.4897010383237
5897.1217158864,13.0499594264162,52.9399275378153
12843.3855154957,6.42852254306463,51.0271039103732
7595.34974403707,6.02312619112128,50.9323159012279
5182.33992677939,6.6714880169596,51.8930971834946
7919.46039015671,8.53015449180245,51.744243510361
17242.1810932288,7.79510280379952,51.2625237106294
21949.9573236595,8.07784812496054,51.449576436655
38579.5092438565,7.9790517877037,49.459541946996
11916.9497907533,9.07351891326683,50.0202708227366
4487.78852607165,8.84251347187664,50.1967414406365
466.943282581603,8.91200209641264,50.4798383420343
9736.38716199705,9.42209719673614,51.0447095015519
21006.3673747378,9.5969035808337,50.9161398631099
2070.35203724281,9.67000642376537,50.9619946974291
12923.5855920001,9.97100224164234,51.1493691380665
19307.2131694844,9.4437567401863,51.3242273473452
6263.62268541909,9.15064430986227,50.1318424714952
10800.3346178514,8.33210016834931,50.100803572043
2630.88875345782,8.38072809959617,50.1329322087494
10637.1322640088,8.08073270451606,49.9337072553173
11064.3148410724,8.10170558885738,49.9477143768938
10397.3711222852,8.30722955803215,50.3071301928938
1735.53443883593,7.2253248494658,50.5686412566693
438.017819044349,7.48268894357398,50.4713811037474
7794.25395382269,6.74667410995493,49.7909948231516
2581.53683741787,8.15000631239507,49.2088880180028
7901.44187658186,11.0758406284123,49.273893122052
4662.47868814067,10.2728944484771,47.7633781981993
11094.1384478088,7.45058631896973,49.1521949768066
5466.69162645183,9.82119356237626,48.6890952862647
10070.7783256541,9.27073870770161,48.9930987271272
24338.6182782058,9.28243828146751,49.1580354075636
19582.9539360904,9.60913716027975,48.2854449766359
34998.1957219092,8.46062386707436,48.9090756690036
13729.2914227538,9.2884142540679,49.2418600567199
9080.76343471648,8.38113946005119,48.8654987940441
12637.1863798716,12.8142576217651,48.1608390808105
13502.6903060235,12.7603511810303,48.1069831848145
7295.6363632182,11.1515971556556,48.1818686089852
2703.83571622541,12.9041180420903,47.935584042741
9886.6754694272,12.2432074118513,48.671898058099
5359.79962605574,12.0585437258884,48.7549286819524
2922.49938115992,12.6374059508916,49.2357823718306
2767.44976640118,12.1155887576802,49.3989306549756
13880.2077941726,11.328854477415,49.0774843226621
58709.8499515171,8.49521541595459,53.3942375183105
20564.6123591687,9.48459407676651,51.842095829047
2127.04705274557,9.56829421514325,52.8673758513179
1757.26794683538,11.2404715456404,52.9346916407364
