"CULT_ID","PLANT_ID","BBCH","N","meanyr","description","sci_name","cult_name"
81,140,11,5,2003,"Leaf unfolding (first visible leaf stalk)","Pinus","Pinus nigra"
82,140,10,96424,1981.97142827512,"First leaves seperated (mouse ear)","Pinus","Pinus sylvestris"
82,140,60,78217,1983.17208535229,"Beginning of flowering ","Pinus","Pinus sylvestris"
82,140,30,16,2014,"beginning of growth","Pinus","Pinus sylvestris"
82,140,39,41,2013.0487804878,"ending of growth,maximum stern length or rosette diameter reached","Pinus","Pinus sylvestris"
82,140,11,5,2003,"Leaf unfolding (first visible leaf stalk)","Pinus","Pinus sylvestris"
82,140,61,45,2012.95555555556,"Flowering 10% (male)","Pinus","Pinus sylvestris"
90,112,55,30,2010.16666666667,"Middle of heading: half of inflorescence emerged","Sambucus","Sambucus nigra"
90,112,10,95,2001.28421052632,"First leaves seperated (mouse ear)","Sambucus","Sambucus nigra"
90,112,69,16,2009.6875,"End of flowering","Sambucus","Sambucus nigra"
90,112,60,158667,1979.61266678011,"Beginning of flowering ","Sambucus","Sambucus nigra"
90,112,11,361,1994.60387811634,"Leaf unfolding (first visible leaf stalk)","Sambucus","Sambucus nigra"
90,112,94,1,2009,"Autumnal coloring of leaves (50%)","Sambucus","Sambucus nigra"
90,112,85,18,2011.77777777778,"Soft dough","Sambucus","Sambucus nigra"
90,112,61,17,2010.05882352941,"Flowering 10% (male)","Sambucus","Sambucus nigra"
90,120,86,1061,2014,"First ripe fruits","Fraxinus excelsior","Sambucus nigra"
90,112,15,1,2009,"Leaf unfolding (5.true leaves, leaf pairs or whoris unfolded)","Sambucus","Sambucus nigra"
90,112,65,7012,1991.33970336566,"Full flowering","Sambucus","Sambucus nigra"
90,112,62,2,2013,"beginning of flowering, 20% of flowers open","Sambucus","Sambucus nigra"
90,112,97,3276,2000.63064713065,"End of autumnal leaf fall (95% fallen)","Sambucus","Sambucus nigra"
90,112,51,2,2012.5,"First flower buds visible","Sambucus","Sambucus nigra"
90,112,92,3,2008.66666666667,"Leaves beginning to discolour","Sambucus","Sambucus nigra"
90,112,89,8,2008.125,"Fruits fully ripe","Sambucus","Sambucus nigra"
90,112,86,149315,1980.10273582694,"First ripe fruits","Sambucus","Sambucus nigra"
90,112,95,9,2011.88888888889,"50 % autumnal leaf fall","Sambucus","Sambucus nigra"
90,112,87,267,2012.99625468165,"Fruits ripe for picking","Sambucus","Sambucus nigra"
90,112,14,2,2008,"Leaf unfolding (4.true leaves, leaf pairs or whoris unfolded)","Sambucus","Sambucus nigra"
90,112,75,2,2012.5,"Beginning of milk ripeness","Sambucus","Sambucus nigra"
90,112,81,5,2008.6,"Beginning of ripening","Sambucus","Sambucus nigra"
90,112,59,2,2012.5,"End of heading: inflorescence fully emerged","Sambucus","Sambucus nigra"
91,112,86,11,1926.63636363636,"First ripe fruits","Sambucus","Sambucus racemosa"
91,112,87,205,2012.99512195122,"Fruits ripe for picking","Sambucus","Sambucus racemosa"
91,112,65,240,2013,"Full flowering","Sambucus","Sambucus racemosa"
91,112,60,256,2008.6171875,"Beginning of flowering ","Sambucus","Sambucus racemosa"
100,227,86,6,2007.83333333333,"First ripe fruits","Pyrus communis","early cultivar"
100,224,95,7,2012.42857142857,"50 % autumnal leaf fall","Vitis vinifera","early cultivar"
100,220,69,26249,2001.01531486914,"End of flowering","Malus x domestica","early cultivar"
100,225,65,893,2005.66293393057,"Full flowering","Prunus domestica","early cultivar"
100,338,60,41570,1969.76980995911,"Beginning of flowering ","Solanum tuberosum","early cultivar"
100,224,87,113,1981.70796460177,"Fruits ripe for picking","Vitis vinifera","early cultivar"
100,220,7,1,2013,"Beginning of sprouting","Malus x domestica","early cultivar"
100,338,49,40,1983.975,"Skin set complete: (skin at apical end of tuber not removable with thumb) 95% of tubers in this stage","Solanum tuberosum","early cultivar"
100,338,102,76084,1979.08181746491,"first cut for silage winning","Solanum tuberosum","early cultivar"
100,338,10,54211,1970.34529892457,"First leaves seperated (mouse ear)","Solanum tuberosum","early cultivar"
100,227,60,6211,1992.05522460151,"Beginning of flowering ","Pyrus communis","early cultivar"
100,338,48,10,2007.2,"Maximum of total tuber mass reached, tubers detach easily from stolons, skin set not yet complete (skin easily removable with thumb)","Solanum tuberosum","early cultivar"
100,222,87,81508,1975.70309662855,"Fruits ripe for picking","Prunus avium","early cultivar"
100,222,100,101,1979,"Harvest","Prunus avium","early cultivar"
100,338,0,70,1977.18571428571,"Sowing","Solanum tuberosum","early cultivar"
100,222,81,96,1978.05208333333,"Beginning of ripening","Prunus avium","early cultivar"
100,205,86,1,2014,"First ripe fruits","Prunus armeniaca","early cultivar"
100,205,69,1,2014,"End of flowering","Prunus armeniaca","early cultivar"
100,203,11,1,2014,"Leaf unfolding (first visible leaf stalk)","Juglans","early cultivar"
100,225,69,967,2005.37228541882,"End of flowering","Prunus domestica","early cultivar"
100,205,60,1,2014,"Beginning of flowering ","Prunus armeniaca","early cultivar"
100,222,69,24389,2000.26487350855,"End of flowering","Prunus avium","early cultivar"
100,220,87,100348,1980.14507513852,"Fruits ripe for picking","Malus x domestica","early cultivar"
100,224,60,181,1985.43093922652,"Beginning of flowering ","Vitis vinifera","early cultivar"
100,224,255,12,2012.83333333333,NA,"Vitis vinifera","early cultivar"
100,227,10,120,1993.84166666667,"First leaves seperated (mouse ear)","Pyrus communis","early cultivar"
100,205,11,1,2014,"Leaf unfolding (first visible leaf stalk)","Prunus armeniaca","early cultivar"
100,224,69,172,1983.99418604651,"End of flowering","Vitis vinifera","early cultivar"
100,224,104,9,2012.55555555556,"grape harvest","Vitis vinifera","early cultivar"
100,224,94,10,2012.5,"Autumnal coloring of leaves (50%)","Vitis vinifera","early cultivar"
100,223,69,1,2014,"End of flowering","Prunus cerasus","early cultivar"
100,222,86,8,2007.125,"First ripe fruits","Prunus avium","early cultivar"
100,220,100,1,2013,"Harvest","Malus x domestica","early cultivar"
100,205,65,1,2014,"Full flowering","Prunus armeniaca","early cultivar"
100,338,100,51656,1970.09214805637,"Harvest","Solanum tuberosum","early cultivar"
100,227,87,70426,1976.4715304007,"Fruits ripe for picking","Pyrus communis","early cultivar"
100,222,94,7834,1998.51327546592,"Autumnal coloring of leaves (50%)","Prunus avium","early cultivar"
100,227,100,3,2002,"Harvest","Pyrus communis","early cultivar"
100,225,60,1826,1995.14074479737,"Beginning of flowering ","Prunus domestica","early cultivar"
100,227,95,1,2012,"50 % autumnal leaf fall","Pyrus communis","early cultivar"
100,224,11,183,1985.74863387978,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","early cultivar"
100,223,11,2,2014,"Leaf unfolding (first visible leaf stalk)","Prunus cerasus","early cultivar"
100,220,11,1,2014,"Leaf unfolding (first visible leaf stalk)","Malus x domestica","early cultivar"
100,225,86,3,2005.66666666667,"First ripe fruits","Prunus domestica","early cultivar"
100,225,87,70134,1971.45648330339,"Fruits ripe for picking","Prunus domestica","early cultivar"
100,224,7,182,1985.88461538462,"Beginning of sprouting","Vitis vinifera","early cultivar"
100,220,95,22627,2000.48733813586,"50 % autumnal leaf fall","Malus x domestica","early cultivar"
100,220,86,1,2013,"First ripe fruits","Malus x domestica","early cultivar"
100,225,11,835,2005.86946107784,"Leaf unfolding (first visible leaf stalk)","Prunus domestica","early cultivar"
100,227,94,1,2012,"Autumnal coloring of leaves (50%)","Pyrus communis","early cultivar"
100,220,60,28788,2000.21352646936,"Beginning of flowering ","Malus x domestica","early cultivar"
100,222,60,14322,1990.71875436392,"Beginning of flowering ","Prunus avium","early cultivar"
100,222,97,1,1980,"End of autumnal leaf fall (95% fallen)","Prunus avium","early cultivar"
100,227,65,4567,2006.30216772498,"Full flowering","Pyrus communis","early cultivar"
100,227,69,4524,2006.27365163572,"End of flowering","Pyrus communis","early cultivar"
100,227,11,913,1977.22343921139,"Leaf unfolding (first visible leaf stalk)","Pyrus communis","early cultivar"
100,222,65,9662,1998.7765472987,"Full flowering","Prunus avium","early cultivar"
100,222,11,15,2008.26666666667,"Leaf unfolding (first visible leaf stalk)","Prunus avium","early cultivar"
100,224,81,114,1981.41228070175,"Beginning of ripening","Vitis vinifera","early cultivar"
100,223,65,1,2014,"Full flowering","Prunus cerasus","early cultivar"
100,220,65,26697,2001.05427576132,"Full flowering","Malus x domestica","early cultivar"
100,223,60,2,2014,"Beginning of flowering ","Prunus cerasus","early cultivar"
100,225,100,2,2001.5,"Harvest","Prunus domestica","early cultivar"
100,222,95,175,1982.2,"50 % autumnal leaf fall","Prunus avium","early cultivar"
115,220,7,4,2012.25,"Beginning of sprouting","Malus x domestica","middle cultivar"
115,220,94,3,2012.66666666667,"Autumnal coloring of leaves (50%)","Malus x domestica","middle cultivar"
115,227,86,1,2005,"First ripe fruits","Pyrus communis","middle cultivar"
115,220,65,7,2002.28571428571,"Full flowering","Malus x domestica","middle cultivar"
115,338,0,62,1991.33870967742,"Sowing","Solanum tuberosum","middle cultivar"
115,220,100,5,2001.4,"Harvest","Malus x domestica","middle cultivar"
115,338,49,55,1992,"Skin set complete: (skin at apical end of tuber not removable with thumb) 95% of tubers in this stage","Solanum tuberosum","middle cultivar"
115,227,65,3,2004,"Full flowering","Pyrus communis","middle cultivar"
115,338,60,59,1990.50847457627,"Beginning of flowering ","Solanum tuberosum","middle cultivar"
115,227,60,3,2004,"Beginning of flowering ","Pyrus communis","middle cultivar"
115,220,87,156,1963.96794871795,"Fruits ripe for picking","Malus x domestica","middle cultivar"
115,338,48,22,2007.77272727273,"Maximum of total tuber mass reached, tubers detach easily from stolons, skin set not yet complete (skin easily removable with thumb)","Solanum tuberosum","middle cultivar"
115,220,60,91,1996.94505494505,"Beginning of flowering ","Malus x domestica","middle cultivar"
115,222,95,4,2010.25,"50 % autumnal leaf fall","Prunus avium","middle cultivar"
115,222,60,11,2011.27272727273,"Beginning of flowering ","Prunus avium","middle cultivar"
115,338,10,65,1991.64615384615,"First leaves seperated (mouse ear)","Solanum tuberosum","middle cultivar"
115,227,11,3,2004,"Leaf unfolding (first visible leaf stalk)","Pyrus communis","middle cultivar"
115,220,11,7,2002.28571428571,"Leaf unfolding (first visible leaf stalk)","Malus x domestica","middle cultivar"
115,220,86,5,2001.4,"First ripe fruits","Malus x domestica","middle cultivar"
115,338,100,62,1990.75806451613,"Harvest","Solanum tuberosum","middle cultivar"
115,220,95,3,2012.66666666667,"50 % autumnal leaf fall","Malus x domestica","middle cultivar"
115,227,69,3,2004,"End of flowering","Pyrus communis","middle cultivar"
115,220,69,11,2006,"End of flowering","Malus x domestica","middle cultivar"
130,225,86,268,1986.91417910448,"First ripe fruits","Prunus domestica","late cultivar"
130,338,49,25,1990.04,"Skin set complete: (skin at apical end of tuber not removable with thumb) 95% of tubers in this stage","Solanum tuberosum","late cultivar"
130,227,69,5221,2006.36391495882,"End of flowering","Pyrus communis","late cultivar"
130,227,87,76979,1976.95511762948,"Fruits ripe for picking","Pyrus communis","late cultivar"
130,227,60,5579,2003.48180677541,"Beginning of flowering ","Pyrus communis","late cultivar"
130,338,102,94604,1971.01981945795,"first cut for silage winning","Solanum tuberosum","late cultivar"
130,225,69,353,1990.20113314448,"End of flowering","Prunus domestica","late cultivar"
130,225,94,266,1986.13909774436,"Autumnal coloring of leaves (50%)","Prunus domestica","late cultivar"
130,203,94,3,2006,"Autumnal coloring of leaves (50%)","Juglans","late cultivar"
130,227,95,99,1988.29292929293,"50 % autumnal leaf fall","Pyrus communis","late cultivar"
130,203,95,3,2006,"50 % autumnal leaf fall","Juglans","late cultivar"
130,338,60,72700,1972.02537826685,"Beginning of flowering ","Solanum tuberosum","late cultivar"
130,338,48,9,2006.77777777778,"Maximum of total tuber mass reached, tubers detach easily from stolons, skin set not yet complete (skin easily removable with thumb)","Solanum tuberosum","late cultivar"
130,225,60,930,1940.21612903226,"Beginning of flowering ","Prunus domestica","late cultivar"
130,222,100,5,2004.6,"Harvest","Prunus avium","late cultivar"
130,203,60,5,2006,"Beginning of flowering ","Juglans","late cultivar"
130,224,60,257,1986.01945525292,"Beginning of flowering ","Vitis vinifera","late cultivar"
130,224,94,4,2012.25,"Autumnal coloring of leaves (50%)","Vitis vinifera","late cultivar"
130,338,65,2,2012,"Full flowering","Solanum tuberosum","late cultivar"
130,203,81,4,2007.75,"Beginning of ripening","Juglans","late cultivar"
130,338,100,92660,1970.49778761062,"Harvest","Solanum tuberosum","late cultivar"
130,338,86,1,2014,"First ripe fruits","Solanum tuberosum","late cultivar"
130,220,7,6,2013,"Beginning of sprouting","Malus x domestica","late cultivar"
130,220,87,111504,1979.46082651743,"Fruits ripe for picking","Malus x domestica","late cultivar"
130,222,86,251,1987.83266932271,"First ripe fruits","Prunus avium","late cultivar"
130,224,69,252,1985.48412698413,"End of flowering","Vitis vinifera","late cultivar"
130,222,95,243,1986.63374485597,"50 % autumnal leaf fall","Prunus avium","late cultivar"
130,220,96,1,2014,"Coloring of leaves (100%)","Malus x domestica","late cultivar"
130,222,69,15849,2000.66433213452,"End of flowering","Prunus avium","late cultivar"
130,203,65,5,2006,"Full flowering","Juglans","late cultivar"
130,227,65,5270,2006.36641366224,"Full flowering","Pyrus communis","late cultivar"
130,220,60,30388,2000.46093852837,"Beginning of flowering ","Malus x domestica","late cultivar"
130,338,10,87533,1971.66502918899,"First leaves seperated (mouse ear)","Solanum tuberosum","late cultivar"
130,220,86,139,1986.58273381295,"First ripe fruits","Malus x domestica","late cultivar"
130,338,0,910,1967.82417582418,"Sowing","Solanum tuberosum","late cultivar"
130,203,69,4,2007.25,"End of flowering","Juglans","late cultivar"
130,225,95,271,1985.84132841328,"50 % autumnal leaf fall","Prunus domestica","late cultivar"
130,338,39,71,2011.69014084507,"ending of growth,maximum stern length or rosette diameter reached","Solanum tuberosum","late cultivar"
130,227,11,1145,1996.30218340611,"Leaf unfolding (first visible leaf stalk)","Pyrus communis","late cultivar"
130,220,95,25372,2001.04236954123,"50 % autumnal leaf fall","Malus x domestica","late cultivar"
130,225,100,5,2001.6,"Harvest","Prunus domestica","late cultivar"
130,224,11,257,1985.84824902724,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","late cultivar"
130,222,65,15913,2000.60422296236,"Full flowering","Prunus avium","late cultivar"
130,227,100,6,2001.5,"Harvest","Pyrus communis","late cultivar"
130,220,65,29722,2000.46790256376,"Full flowering","Malus x domestica","late cultivar"
130,225,11,437,1964.35011441648,"Leaf unfolding (first visible leaf stalk)","Prunus domestica","late cultivar"
130,220,69,29372,2000.54269372191,"End of flowering","Malus x domestica","late cultivar"
130,222,94,13838,2000.68940598352,"Autumnal coloring of leaves (50%)","Prunus avium","late cultivar"
130,224,95,4,2012.25,"50 % autumnal leaf fall","Vitis vinifera","late cultivar"
130,227,94,2,2012,"Autumnal coloring of leaves (50%)","Pyrus communis","late cultivar"
130,222,60,16428,1999.07121986852,"Beginning of flowering ","Prunus avium","late cultivar"
130,225,87,83100,1971.500433213,"Fruits ripe for picking","Prunus domestica","late cultivar"
130,220,11,149,1985.91946308725,"Leaf unfolding (first visible leaf stalk)","Malus x domestica","late cultivar"
130,224,87,199,1984.95979899497,"Fruits ripe for picking","Vitis vinifera","late cultivar"
130,220,94,144,1986.34027777778,"Autumnal coloring of leaves (50%)","Malus x domestica","late cultivar"
130,225,65,351,1986.74074074074,"Full flowering","Prunus domestica","late cultivar"
130,203,100,4,2007.75,"Harvest","Juglans","late cultivar"
130,227,86,109,1989.70642201835,"First ripe fruits","Pyrus communis","late cultivar"
130,224,7,256,1985.78515625,"Beginning of sprouting","Vitis vinifera","late cultivar"
130,222,87,76579,1977.77691011896,"Fruits ripe for picking","Prunus avium","late cultivar"
130,222,11,264,1987.90909090909,"Leaf unfolding (first visible leaf stalk)","Prunus avium","late cultivar"
130,224,81,246,1985.25203252033,"Beginning of ripening","Vitis vinifera","late cultivar"
130,224,255,6,2012.5,NA,"Vitis vinifera","late cultivar"
130,224,104,5,2012.4,"grape harvest","Vitis vinifera","late cultivar"
140,440,0,1,1987,"Sowing","Zea mays","Zea mays hybrid"
140,440,10,1,1987,"First leaves seperated (mouse ear)","Zea mays","Zea mays hybrid"
140,440,100,1,1987,"Harvest","Zea mays","Zea mays hybrid"
140,440,85,1,1988,"Soft dough","Zea mays","Zea mays hybrid"
140,440,11,2,1987.5,"Leaf unfolding (first visible leaf stalk)","Zea mays","Zea mays hybrid"
140,440,63,2,1987.5,"30% of flowers open, maize:male:beginning of pollen shedding,female: tips of stigmata visible","Zea mays","Zea mays hybrid"
140,440,89,1,1988,"Fruits fully ripe","Zea mays","Zea mays hybrid"
148,224,69,164,2012.96341463415,"End of flowering","Vitis vinifera","(Johannesberg) Riesling"
148,224,11,170,2012.95882352941,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","(Johannesberg) Riesling"
148,224,81,154,2012.97402597403,"Beginning of ripening","Vitis vinifera","(Johannesberg) Riesling"
148,224,61,54,2014,"Flowering 10% (male)","Vitis vinifera","(Johannesberg) Riesling"
148,224,7,171,2012.95321637427,"Beginning of sprouting","Vitis vinifera","(Johannesberg) Riesling"
148,224,255,52,2014,NA,"Vitis vinifera","(Johannesberg) Riesling"
148,224,60,120,2012.49166666667,"Beginning of flowering ","Vitis vinifera","(Johannesberg) Riesling"
148,224,65,169,2012.97041420118,"Full flowering","Vitis vinifera","(Johannesberg) Riesling"
148,224,94,167,2012.97604790419,"Autumnal coloring of leaves (50%)","Vitis vinifera","(Johannesberg) Riesling"
149,224,81,12,1992.5,"Beginning of ripening","Vitis vinifera","Merlot"
149,224,65,12,2000.5,"Full flowering","Vitis vinifera","Merlot"
157,224,65,214,2012.97196261682,"Full flowering","Vitis vinifera","Mueller-Thurgau"
157,224,94,207,2012.961352657,"Autumnal coloring of leaves (50%)","Vitis vinifera","Mueller-Thurgau"
157,224,61,72,2014,"Flowering 10% (male)","Vitis vinifera","Mueller-Thurgau"
157,224,60,148,2012.49324324324,"Beginning of flowering ","Vitis vinifera","Mueller-Thurgau"
157,224,7,219,2012.98173515982,"Beginning of sprouting","Vitis vinifera","Mueller-Thurgau"
157,224,81,208,2012.94230769231,"Beginning of ripening","Vitis vinifera","Mueller-Thurgau"
157,225,94,1,2012,"Autumnal coloring of leaves (50%)","Prunus domestica","Mueller-Thurgau"
157,224,255,67,2014,NA,"Vitis vinifera","Mueller-Thurgau"
157,224,95,71,2014,"50 % autumnal leaf fall","Vitis vinifera","Mueller-Thurgau"
157,224,69,208,2012.98076923077,"End of flowering","Vitis vinifera","Mueller-Thurgau"
157,224,11,228,2012.9298245614,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","Mueller-Thurgau"
159,224,81,3,2013,"Beginning of ripening","Vitis vinifera","Plavac"
159,224,11,3,2013,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","Plavac"
159,224,60,3,2013,"Beginning of flowering ","Vitis vinifera","Plavac"
159,224,87,3,2013,"Fruits ripe for picking","Vitis vinifera","Plavac"
159,224,7,3,2013,"Beginning of sprouting","Vitis vinifera","Plavac"
159,224,69,3,2013,"End of flowering","Vitis vinifera","Plavac"
160,224,11,2,2013,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","Trbljan"
160,224,60,2,2013,"Beginning of flowering ","Vitis vinifera","Trbljan"
160,224,87,2,2013,"Fruits ripe for picking","Vitis vinifera","Trbljan"
160,224,81,2,2013,"Beginning of ripening","Vitis vinifera","Trbljan"
160,224,7,2,2013,"Beginning of sprouting","Vitis vinifera","Trbljan"
160,224,69,2,2013,"End of flowering","Vitis vinifera","Trbljan"
200,330,11,1,2014,"Leaf unfolding (first visible leaf stalk)","Hordeum vulgare","spring"
200,334,65,6,2013,"Full flowering","Avena sativa","spring"
200,330,59,5,1982.8,"End of heading: inflorescence fully emerged","Hordeum vulgare","spring"
200,330,100,65933,1974.97115253363,"Harvest","Hordeum vulgare","spring"
200,334,85,5876,2008.48468345813,"Soft dough","Avena sativa","spring"
200,330,0,76462,1971.72073709817,"Sowing","Hordeum vulgare","spring"
200,334,55,1348,1978.36350148368,"Middle of heading: half of inflorescence emerged","Avena sativa","spring"
200,334,51,2149,2000.66123778502,"First flower buds visible","Avena sativa","spring"
200,334,75,29,2011.89655172414,"Beginning of milk ripeness","Avena sativa","spring"
200,330,88,1,2014,"50% Wax yellow ripeness","Hordeum vulgare","spring"
200,334,87,27,2011.88888888889,"Fruits ripe for picking","Avena sativa","spring"
200,334,60,266,1967.06766917293,"Beginning of flowering ","Avena sativa","spring"
200,334,0,117644,1975.9427000102,"Sowing","Avena sativa","spring"
200,330,75,34,2011.97058823529,"Beginning of milk ripeness","Hordeum vulgare","spring"
200,330,10,88209,1972.31187293814,"First leaves seperated (mouse ear)","Hordeum vulgare","spring"
200,334,31,1782,2005.20538720539,"First node just above surface detectable","Avena sativa","spring"
200,330,31,48500,1973.01841237113,"First node just above surface detectable","Hordeum vulgare","spring"
200,330,55,3984,1980.69302208835,"Middle of heading: half of inflorescence emerged","Hordeum vulgare","spring"
200,330,51,65974,1971.99608936854,"First flower buds visible","Hordeum vulgare","spring"
200,330,87,33,2011.90909090909,"Fruits ripe for picking","Hordeum vulgare","spring"
200,330,89,170,1984.03529411765,"Fruits fully ripe","Hordeum vulgare","spring"
200,334,89,151,1982.86754966887,"Fruits fully ripe","Avena sativa","spring"
200,334,10,112503,1976.4298107606,"First leaves seperated (mouse ear)","Avena sativa","spring"
200,330,60,297,1967.31313131313,"Beginning of flowering ","Hordeum vulgare","spring"
200,334,88,2,2014,"50% Wax yellow ripeness","Avena sativa","spring"
200,334,76,2,2014,"50% milk ripeness","Avena sativa","spring"
200,330,76,1,2014,"50% milk ripeness","Hordeum vulgare","spring"
200,330,85,658,2004.44680851064,"Soft dough","Hordeum vulgare","spring"
200,334,100,83208,1981.40452841073,"Harvest","Avena sativa","spring"
300,334,51,4,1957.5,"First flower buds visible","Avena sativa","winter"
300,332,75,30,2012.1,"Beginning of milk ripeness","Secale cereale","winter"
300,330,100,87440,1984.52813357731,"Harvest","Hordeum vulgare","winter"
300,332,100,11184,1987.62973891273,"Harvest","Secale cereale","winter"
300,334,13,4,1952.5,"Leaf unfolding (50%)","Avena sativa","winter"
300,332,61,53969,1974.95328799867,"Flowering 10% (male)","Secale cereale","winter"
300,332,85,5510,2008.86333938294,"Soft dough","Secale cereale","winter"
300,330,31,65346,1984.64928228201,"First node just above surface detectable","Hordeum vulgare","winter"
300,320,13,1,1951,"Leaf unfolding (50%)","Linum","winter"
300,333,65,11,2012.90909090909,"Full flowering","Triticum aestivum","winter"
300,334,75,3,1953.66666666667,"Beginning of milk ripeness","Avena sativa","winter"
300,333,0,106006,1978.52555515726,"Sowing","Triticum aestivum","winter"
300,320,10,1,1951,"First leaves seperated (mouse ear)","Linum","winter"
300,320,0,1,1951,"Sowing","Linum","winter"
300,334,65,53,1996.71698113208,"Full flowering","Avena sativa","winter"
300,332,87,30,2012,"Fruits ripe for picking","Secale cereale","winter"
300,332,0,11431,1987.91356836672,"Sowing","Secale cereale","winter"
300,332,60,45409,1972.12506331344,"Beginning of flowering ","Secale cereale","winter"
300,333,76,3,2014,"50% milk ripeness","Triticum aestivum","winter"
300,332,10,96822,1976.81639503419,"First leaves seperated (mouse ear)","Secale cereale","winter"
300,332,89,163,1982.34969325153,"Fruits fully ripe","Secale cereale","winter"
300,330,55,626,1989.48242811502,"Middle of heading: half of inflorescence emerged","Hordeum vulgare","winter"
300,330,87,29,2011.86206896552,"Fruits ripe for picking","Hordeum vulgare","winter"
300,330,76,2,2014,"50% milk ripeness","Hordeum vulgare","winter"
300,330,13,1,1954,"Leaf unfolding (50%)","Hordeum vulgare","winter"
300,333,88,3,2014,"50% Wax yellow ripeness","Triticum aestivum","winter"
300,330,0,77715,1983.34406485235,"Sowing","Hordeum vulgare","winter"
300,332,55,278,2002.0071942446,"Middle of heading: half of inflorescence emerged","Secale cereale","winter"
300,332,51,458,1965.25982532751,"First flower buds visible","Secale cereale","winter"
300,334,0,9,1958,"Sowing","Avena sativa","winter"
300,330,75,31,2008.1935483871,"Beginning of milk ripeness","Hordeum vulgare","winter"
300,333,87,30,2012.06666666667,"Fruits ripe for picking","Triticum aestivum","winter"
300,334,60,1,1969,"Beginning of flowering ","Avena sativa","winter"
300,334,10,9,1958,"First leaves seperated (mouse ear)","Avena sativa","winter"
300,332,31,36,2011.58333333333,"First node just above surface detectable","Secale cereale","winter"
300,330,88,2,2014,"50% Wax yellow ripeness","Hordeum vulgare","winter"
300,330,10,75467,1983.56757258139,"First leaves seperated (mouse ear)","Hordeum vulgare","winter"
300,333,31,74470,1981.7156707399,"First node just above surface detectable","Triticum aestivum","winter"
300,330,51,72011,1983.74878837955,"First flower buds visible","Hordeum vulgare","winter"
300,334,100,4,1955,"Harvest","Avena sativa","winter"
300,333,10,100696,1979.17020537062,"First leaves seperated (mouse ear)","Triticum aestivum","winter"
300,330,89,34,2011.38235294118,"Fruits fully ripe","Hordeum vulgare","winter"
300,330,59,4,1972.5,"End of heading: inflorescence fully emerged","Hordeum vulgare","winter"
300,333,13,18,1983.44444444444,"Leaf unfolding (50%)","Triticum aestivum","winter"
300,333,100,84112,1980.79309729884,"Harvest","Triticum aestivum","winter"
300,334,89,1,1969,"Fruits fully ripe","Avena sativa","winter"
300,333,75,54,1996.24074074074,"Beginning of milk ripeness","Triticum aestivum","winter"
300,333,55,7197,1974.69237182159,"Middle of heading: half of inflorescence emerged","Triticum aestivum","winter"
300,330,85,8145,2008.92510742787,"Soft dough","Hordeum vulgare","winter"
300,333,51,85960,1979.85047696603,"First flower buds visible","Triticum aestivum","winter"
300,334,85,1,1969,"Soft dough","Avena sativa","winter"
300,333,85,8589,2008.35987891489,"Soft dough","Triticum aestivum","winter"
300,333,60,426,1959.30046948357,"Beginning of flowering ","Triticum aestivum","winter"
300,333,89,154,1984.55194805195,"Fruits fully ripe","Triticum aestivum","winter"
300,330,60,28,2011.14285714286,"Beginning of flowering ","Hordeum vulgare","winter"
330,330,11,1,2013,"Leaf unfolding (first visible leaf stalk)","Hordeum vulgare",NA
330,330,55,1,2013,"Middle of heading: half of inflorescence emerged","Hordeum vulgare",NA
330,330,85,1,2013,"Soft dough","Hordeum vulgare",NA
330,330,0,1,2013,"Sowing","Hordeum vulgare",NA
330,330,100,1,2013,"Harvest","Hordeum vulgare",NA
401,116,60,29,1942.10344827586,"Beginning of flowering ","Crataegus","Crataegus monogyna"
401,116,86,5,2003,"First ripe fruits","Crataegus","Crataegus monogyna"
401,116,11,8,2013.75,"Leaf unfolding (first visible leaf stalk)","Crataegus","Crataegus monogyna"
401,116,65,10,2013.5,"Full flowering","Crataegus","Crataegus monogyna"
401,116,85,7,2013.14285714286,"Soft dough","Crataegus","Crataegus monogyna"
401,116,95,4,2013,"50 % autumnal leaf fall","Crataegus","Crataegus monogyna"
410,147,60,7,1926.14285714286,"Beginning of flowering ","Ulmus","Ulmus minor"
430,220,86,3,2003.33333333333,"First ripe fruits","Malus x domestica","Goldparm"
430,220,100,33,1974.60606060606,"Harvest","Malus x domestica","Goldparm"
430,220,11,6,2006.83333333333,"Leaf unfolding (first visible leaf stalk)","Malus x domestica","Goldparm"
430,220,81,27,1973.81481481481,"Beginning of ripening","Malus x domestica","Goldparm"
430,220,69,40,1980.2,"End of flowering","Malus x domestica","Goldparm"
430,220,97,2,2002.5,"End of autumnal leaf fall (95% fallen)","Malus x domestica","Goldparm"
430,220,65,43,1974.97674418605,"Full flowering","Malus x domestica","Goldparm"
430,220,95,31,1976.8064516129,"50 % autumnal leaf fall","Malus x domestica","Goldparm"
430,220,7,3,2012.33333333333,"Beginning of sprouting","Malus x domestica","Goldparm"
430,220,96,2,2002.5,"Coloring of leaves (100%)","Malus x domestica","Goldparm"
